customer_id,transaction_id,amount,merchant_id,timestamp,channel,is_fraud,location_lat,location_lon,device_type,payment_method,merchant_category,user_age,account_age_days,_bronze_id,_ingestion_timestamp,_ingestion_method,_schema_version,is_high_value,is_weekend,transaction_hour,is_business_hours,_quality_score
faddb5dc-cefd-47e0-b8c5-c41617e519ae,af822114-9419-4378-9d60-a0dda2487500,19.76,merchant_76,2025-05-12T10:59:03,online,True,42.287155,-75.344601,tablet,credit_card,grocery,64,3007,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,10,True,1.0
b5ad6b48-5503-4beb-abfe-d2250f6d16f1,07dc6c20-bac8-4537-8b8f-cdee02f833ac,87.38,merchant_6,2025-05-29T01:08:49,online,False,35.92777,-123.362635,desktop,credit_card,grocery,68,3433,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,1,False,1.0
3b117be9-52c2-4fbf-8746-cee2cfde56cc,72efd3c4-8892-4afb-bb89-f3295d02edd7,43.67,merchant_10,2025-05-29T02:54:33,online,False,46.512429,-110.538803,tablet,paypal,retail,58,1193,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,2,False,1.0
6685a5a3-1757-4aad-96d6-8ca46e32cd18,7bb4886e-f7e3-428c-b3d4-9d9e0a8f9d47,592.23,merchant_61,2024-10-20T16:48:19,mobile,True,33.059902,-93.892867,desktop,credit_card,retail,51,1362,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,16,True,1.0
fbd3a486-4b2b-49a6-8546-c51516043d80,66d482a1-23e6-487e-8b0c-b9c59fce277f,803.07,merchant_55,2025-06-08T16:08:39,online,True,28.887323,-122.523793,desktop,credit_card,grocery,26,3489,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,16,True,1.0
3659c61d-d6fa-415d-8489-8ff9e002c1e2,6446169b-e9a4-4aa3-9137-6d4a547257b9,569.18,merchant_10,2025-06-26T10:42:02,in-store,True,48.623385,-119.059377,desktop,credit_card,grocery,29,1527,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,10,True,1.0
3b3eb974-768b-4b7b-a400-98f10ca8c819,c79ae342-993c-4951-a315-80b77e5c76f5,933.44,merchant_46,2025-06-12T19:35:57,mobile,False,31.650778,-75.958386,tablet,paypal,gas,36,881,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,19,False,1.0
4c30e34e-a222-4660-823a-1faeaf560bd7,c1c4c37b-756c-40a3-885f-9fd75930b212,53.02,merchant_21,2025-03-20T21:18:28,mobile,False,27.057676,-115.564936,tablet,credit_card,restaurant,49,564,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,21,False,1.0
2c8e78f7-82f5-46e0-affb-59e09361b54d,1686e002-9f1a-430c-ac2b-e84c7507252a,758.88,merchant_27,2025-01-26T22:15:08,online,False,25.282922,-123.374275,mobile,credit_card,gas,69,1688,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,22,False,1.0
f1eaafaf-e1d3-4761-a168-9190ade5476c,376ea76c-f142-4eaf-8f26-8059f4d8bdfc,303.22,merchant_37,2024-08-29T04:37:01,in-store,True,32.093256,-97.129122,mobile,credit_card,restaurant,60,305,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,4,False,1.0
dd4537ff-cc5e-4ae6-94eb-c6fb8962b19a,23302a18-ad9e-48a8-9316-f3437a2dcee8,835.83,merchant_54,2024-10-07T10:08:02,mobile,False,29.718737,-97.082946,desktop,credit_card,grocery,34,2720,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,10,True,1.0
33515fed-54f6-4e60-9d93-ffecafeaba09,857abe85-f886-4450-97ba-6faf21c44cce,923.12,merchant_98,2024-08-14T07:18:34,in-store,True,34.971319,-86.70186,mobile,debit_card,gas,68,2234,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,7,False,1.0
cf431d18-5bca-4795-92f4-62c928848267,81a5693f-fcb9-4d2d-a6b3-2d164cb45eab,531.69,merchant_11,2025-03-12T10:50:07,mobile,True,41.992859,-100.768275,mobile,debit_card,grocery,80,334,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,10,True,1.0
d9cb8322-55b5-4eff-bac2-243941815bda,ff6c363d-05ca-45b6-8c82-a800ec4fb59f,35.61,merchant_42,2024-08-22T16:24:37,mobile,True,35.113406,-110.75837,desktop,paypal,restaurant,63,3619,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,16,True,1.0
07021b33-7af3-403a-b51a-dcc9847405a2,040b84ea-b01d-435e-a524-30117623634f,928.33,merchant_68,2025-07-11T04:50:40,online,False,26.608692,-121.571227,tablet,paypal,grocery,35,1255,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,4,False,1.0
19450eca-b149-49c8-be0e-929e33b6453b,6a833e74-3ef6-41ad-9a38-a7470d4b207e,859.97,merchant_74,2025-03-07T17:42:42,mobile,False,45.42346,-111.591507,desktop,credit_card,restaurant,80,553,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,17,True,1.0
1589c6f6-6825-489c-9220-e3d7601f8d0f,7643841b-8084-4470-9c24-21b1906e20b0,67.37,merchant_49,2025-01-15T19:32:38,online,True,25.901487,-78.420493,mobile,credit_card,gas,36,1291,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,19,False,1.0
32766966-5b25-4ff8-a401-73c1d767b293,3e97ab77-2f3e-4187-b270-daf6909d9c99,878.33,merchant_57,2024-11-03T13:54:50,in-store,True,34.749746,-81.405603,desktop,credit_card,grocery,44,1219,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,13,True,1.0
25fed73f-8de5-423b-8ac8-085c160a42ba,e76a3fcd-8be0-45cf-8ac1-3736b957e639,55.18,merchant_42,2025-01-31T18:20:01,mobile,True,44.292929,-101.150281,mobile,credit_card,retail,18,558,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,18,False,1.0
2e64872a-52bf-4774-b617-7eebb808bb38,18875492-33dd-4054-9996-d7816de2865d,30.96,merchant_68,2024-10-09T22:00:29,in-store,True,27.465084,-96.8731,tablet,debit_card,retail,56,1338,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,22,False,1.0
3dfe2647-08a1-44ec-9496-735937aa8da3,d0dc88bf-1a94-480c-a058-a9f0ba94e7bf,480.44,merchant_24,2024-07-15T21:44:46,mobile,False,31.584341,-73.81179,tablet,debit_card,gas,68,838,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,21,False,1.0
4db892de-47c7-4120-8d25-7752a8919cc0,8accc749-4d77-4c3c-84e4-2245f416cce2,7.92,merchant_23,2025-03-28T11:10:31,mobile,True,39.762176,-73.150395,mobile,debit_card,grocery,72,3551,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,11,True,1.0
cfeae169-0b68-43f7-a385-bc59212e1664,a6b63310-c95a-4a49-8fed-0fd9845233c8,721.68,merchant_91,2025-07-01T12:33:39,mobile,True,33.340294,-83.734954,tablet,debit_card,gas,61,1539,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,12,True,1.0
ddeba312-4100-4324-92af-8957c90ee300,302fb1d2-0a29-428b-8418-1c9917a519f7,129.65,merchant_64,2024-09-06T07:55:54,online,True,48.833483,-71.32241,desktop,paypal,gas,69,748,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,7,False,1.0
1a35f96c-ddf6-47e2-b96f-6e2e6428ea46,58c4c32c-afef-4240-885e-b6e6be3f75c3,850.4,merchant_13,2025-04-29T01:07:49,online,False,39.71498,-96.652324,tablet,credit_card,retail,37,1101,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,1,False,1.0
a8d43481-ea2a-415e-8396-0ddd1c51ac7c,ae6263bc-f5a5-495b-8cba-ad1933a1b546,266.28,merchant_57,2025-02-14T06:20:45,mobile,True,35.323538,-90.777425,desktop,debit_card,gas,49,2507,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,6,False,1.0
ce04b836-0032-46c9-a5b7-266b5d6c937b,f482a9d4-000b-433b-a2be-bb8470b01baa,523.54,merchant_26,2024-10-05T04:26:01,in-store,True,48.974543,-78.90014,tablet,credit_card,gas,65,1568,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,4,False,1.0
1d771b73-41c0-4215-8122-b4945aa3ff53,509fc41e-1825-4261-8643-5235267794e9,97.37,merchant_84,2024-11-05T05:32:29,online,False,37.047422,-112.217986,mobile,debit_card,gas,19,3385,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,5,False,1.0
373e4cb4-bea7-4971-adf2-7ad53804bae8,6e777054-d07b-478f-afa0-b6aaf7d6f8ba,418.25,merchant_26,2024-07-15T17:25:24,in-store,True,31.587585,-101.365068,tablet,debit_card,grocery,25,243,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,17,True,1.0
de0ced17-98d8-4a5a-ba8c-109f3b17e401,a04742ac-50a4-4051-8882-6a733da26dd7,412.76,merchant_43,2025-04-04T22:58:23,online,True,39.134298,-120.262313,desktop,credit_card,grocery,37,1330,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,22,False,1.0
a041ed12-aa34-4923-9528-feb36dba2bbe,fc9e56b1-69d5-4de1-86b4-afe28025594d,258.46,merchant_88,2024-09-15T21:49:36,mobile,False,35.527416,-77.818502,tablet,debit_card,gas,36,803,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,21,False,1.0
a3fcdf9f-0cc7-4279-9c5f-26543bef3212,66e19d7c-f46b-4a09-82f4-16458e650bae,589.96,merchant_19,2025-06-19T01:53:08,in-store,True,42.596445,-118.414996,tablet,paypal,gas,67,249,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,1,False,1.0
f0ad5be8-2eae-470b-b8ab-aafe9026af3d,3b8e33c7-1171-4b8c-8775-1353deb4d147,836.22,merchant_24,2025-06-04T05:55:08,in-store,True,44.956622,-123.845133,desktop,credit_card,restaurant,70,2768,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,5,False,1.0
55edafb3-60b8-4fda-a334-7449677cdf74,a7b6ec97-3fbb-4ed3-b25e-01d6d26ca7ca,199.43,merchant_89,2025-04-10T00:50:14,online,False,36.324258,-117.921453,mobile,paypal,gas,44,1070,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,0,False,1.0
2fbe2ff9-9d8b-4234-84aa-5e0266c45dd0,04ab91d9-f9f0-4223-92ba-e7126627f5e8,854.73,merchant_56,2025-02-06T11:35:27,online,True,38.44025,-92.282032,tablet,paypal,grocery,57,383,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,11,True,1.0
12abbeae-d11e-45f7-82bd-a56c05d899c2,96116bb4-4545-48a9-a1ce-7427713704c3,856.15,merchant_2,2024-07-16T09:50:53,online,False,45.909115,-120.453025,desktop,credit_card,restaurant,49,2430,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,9,True,1.0
99ba736c-5545-4abf-a498-e40d02f20956,24d222d1-50d0-425f-9eff-6fc0cc4e87a5,164.22,merchant_15,2025-03-06T22:34:00,online,False,33.574837,-91.874815,mobile,paypal,gas,28,3134,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,22,False,1.0
7eb053ae-14de-4bab-a8c2-5b7bd29cfad5,d56088c0-a3a2-4664-9ed8-93041dab0263,313.71,merchant_49,2024-08-21T12:58:03,in-store,False,36.938263,-122.170581,mobile,debit_card,restaurant,42,2030,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,12,True,1.0
a56237e2-311f-46ce-b09d-fe7842503b22,30bfd38b-0176-426a-90e6-60820fdcb990,207.72,merchant_68,2025-02-17T11:51:04,online,True,46.884057,-124.478085,tablet,paypal,restaurant,43,2070,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,11,True,1.0
50ad47d9-de7a-4539-9688-0d5b8de51bc4,27f550b6-4b13-4cf9-93e6-16f085aa8e93,82.39,merchant_47,2025-06-25T23:25:07,online,False,39.732265,-102.338559,tablet,debit_card,grocery,33,1391,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,23,False,1.0
1768609a-4dcb-4c57-bb5c-a83a81ee6c8c,a235ca75-2bcd-4980-b7cc-5ff45cfd38f2,313.08,merchant_73,2024-09-13T09:42:38,in-store,False,34.234446,-112.383671,desktop,paypal,gas,80,2862,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,9,True,1.0
6572d68e-5559-4272-8fb0-c5ad4dc9d79f,7602c5ce-efb6-4f9b-97f7-83712e023e1d,347.67,merchant_2,2024-09-09T13:26:18,online,True,44.082385,-81.607449,tablet,paypal,grocery,45,3632,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,13,True,1.0
e831d281-9565-46f3-9095-d1e48d2fac8c,ae70beb9-8532-44cf-b1eb-30ccc156baa0,31.8,merchant_74,2025-04-13T14:17:21,in-store,True,42.571455,-82.24279,tablet,debit_card,retail,72,303,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,14,True,1.0
b196be5d-3970-4dd3-8fb5-2a08a2c65aa9,75669f8c-710f-42bb-b60d-b20f210e9c68,481.35,merchant_96,2025-05-20T18:24:35,mobile,True,32.60793,-75.648223,tablet,debit_card,gas,50,1646,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,18,False,1.0
0eaf9096-c2b5-4c7a-b2a3-e6fffb98671a,c31d8533-8ea2-459d-a546-c9f210d85627,78.62,merchant_7,2024-11-20T05:17:53,mobile,True,41.067045,-107.233428,desktop,debit_card,gas,80,2199,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,5,False,1.0
99b7e410-c7dd-491b-a0df-01c876542ed9,e3591dee-66ff-4cb0-85dd-025f50e3b380,477.74,merchant_46,2025-01-26T06:30:00,online,False,35.227055,-83.226808,mobile,paypal,grocery,62,3490,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,6,False,1.0
cb4bae24-4365-4ac8-acc0-8893e24d41e7,255ebebb-f1d6-4273-b913-6a37a3e260b2,296.93,merchant_31,2024-12-22T01:32:49,mobile,True,32.4769,-108.233487,tablet,paypal,retail,20,654,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,1,False,1.0
48aee554-5f48-48d7-852d-1f0fef4a14b3,bfd46627-f1c9-4dd5-ba2d-b22c1258c446,841.83,merchant_65,2025-05-04T04:11:03,in-store,False,35.789458,-114.479325,tablet,debit_card,restaurant,44,2609,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,4,False,1.0
83be5497-8ced-48b4-8ddb-d8e499815404,6388bde0-2c75-40ee-b280-4eaa68ad8685,744.74,merchant_74,2024-08-14T20:03:53,mobile,True,26.400811,-101.670251,tablet,debit_card,gas,49,292,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,20,False,1.0
5689f266-b1df-496f-be0c-bfe4caaa8de9,e33e86ee-8d52-44e2-a7e3-7a9a5eb2d780,819.1,merchant_44,2024-09-15T08:31:27,in-store,True,27.394474,-119.428945,mobile,paypal,gas,21,1407,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,8,False,1.0
7f687178-be3c-45f3-b21c-579fcc3f46f8,f3d1c063-9138-4848-b9f6-5b02cd2976e0,358.23,merchant_23,2025-04-26T00:07:03,online,False,47.53742,-85.144847,desktop,debit_card,gas,19,2890,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,0,False,1.0
5642cc32-97d0-487e-be89-cdc84b4c90a1,fb89e6a4-466a-425a-92df-e7c613c6d03d,821.82,merchant_24,2025-02-23T14:35:02,online,False,33.69381,-117.041002,mobile,debit_card,retail,30,1420,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,14,True,1.0
ae551af5-b965-4daa-9ac3-972fc7441ea9,b04c8e37-3dd3-4d0f-b77f-0af4ef5fbe5c,948.34,merchant_44,2025-02-13T12:39:23,online,False,30.129463,-76.2953,desktop,credit_card,gas,40,3617,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,12,True,1.0
300f8cd1-eaa8-4167-ae89-c98a71c3fbe0,9faa27cc-f750-4d01-b535-81a63429fec7,396.25,merchant_35,2024-10-02T05:39:26,mobile,False,43.527986,-124.591332,mobile,debit_card,grocery,79,2847,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,5,False,1.0
4a1c06d5-bdac-4770-8bf8-6ff2b3b6d6bf,f89d10a5-12d7-46b8-8622-c52773bafb8e,728.92,merchant_9,2025-05-11T19:08:01,online,False,44.571196,-111.709944,tablet,debit_card,restaurant,69,2934,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,19,False,1.0
02c4a3b1-8f98-4dcb-b6d4-47d6bd920547,98f88fa3-1680-41e6-b827-e07b89a5ce0f,358.07,merchant_79,2024-07-29T19:55:15,in-store,False,26.710592,-99.557236,mobile,paypal,restaurant,41,2543,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,19,False,1.0
b65d325d-149c-4c07-812a-d6023a372046,f504d571-461e-442c-b3f6-f1704330332e,430.21,merchant_88,2024-08-23T07:13:45,in-store,False,47.089355,-76.819409,tablet,paypal,grocery,33,1606,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,7,False,1.0
70eb9286-02f6-4bf4-9190-0ea8ef91273e,63f97d59-8ae8-401e-a8c9-b773692755c7,603.54,merchant_80,2024-09-07T12:26:20,online,False,33.990991,-84.524488,mobile,credit_card,gas,77,371,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,12,True,1.0
f822b28c-1a99-4053-9749-39a0fc3168f0,94090243-e408-42be-bf85-4394dcca4e50,429.45,merchant_51,2025-02-08T16:04:00,mobile,False,28.953061,-90.083008,mobile,credit_card,gas,77,681,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,16,True,1.0
2e4d9bb0-4691-4823-9bfb-d5e00dee50be,c7775178-917f-47d4-ad38-f7f7c4cd7434,929.66,merchant_72,2024-11-07T14:45:55,in-store,True,42.70223,-117.196788,mobile,credit_card,grocery,33,3256,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,14,True,1.0
07eb7a12-74ea-42bb-ad12-998b99d689e3,e0c5cd05-a40f-4774-b780-c2eb3d06036f,638.61,merchant_77,2025-05-02T09:07:07,mobile,False,31.607053,-104.366383,tablet,paypal,gas,80,3327,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,9,True,1.0
8a300cc4-ee23-41e4-83d5-9e8b88974c6f,a00a19ce-2695-46dd-8d01-88e4027f9a74,779.27,merchant_64,2024-08-09T10:12:57,online,False,39.416932,-78.84326,tablet,credit_card,restaurant,54,3207,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,10,True,1.0
b04d0dab-acb6-4c56-b3c8-627ea85fb10b,2bbae9e0-2d31-4698-8c5c-3a1d66b30c6d,736.71,merchant_5,2025-06-10T06:59:09,online,True,27.433407,-113.793768,mobile,credit_card,restaurant,41,1335,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,6,False,1.0
ffe5ed5c-29fa-47cf-8cb6-6d4354c49a99,431db53c-1ffc-4c71-bccd-fa894d0b5ac7,109.68,merchant_43,2024-08-10T07:32:58,in-store,False,31.2478,-76.505484,tablet,debit_card,retail,55,1800,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,7,False,1.0
bdf9b19f-01f9-49b6-8222-df51994ca15b,9131748f-d69f-4c29-af52-9a01e0aef726,536.05,merchant_81,2025-05-13T11:52:51,mobile,False,42.62227,-87.136737,desktop,paypal,restaurant,40,3251,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,11,True,1.0
c065c136-b91b-43f7-9624-e98f2ae9d51f,d4b2128f-9da3-4e65-bc7c-16281efcb7e5,111.31,merchant_29,2025-02-16T10:05:16,mobile,False,39.008788,-105.363643,tablet,credit_card,retail,54,1873,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,10,True,1.0
3b1aac2c-7550-413e-9637-4867bc129709,0e94f017-92ac-4742-9a3e-6d8335776964,515.94,merchant_86,2025-04-15T04:53:55,in-store,False,40.53996,-94.260429,mobile,paypal,retail,19,3265,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,4,False,1.0
8ea87638-26d3-4c9a-a292-d91f70c8ac01,657391b8-6e4f-48ba-a3e1-e4a4666bdd2d,22.8,merchant_85,2024-09-23T00:33:14,mobile,False,25.05803,-78.944744,desktop,credit_card,retail,20,1003,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,0,False,1.0
f2688c8e-7832-4c05-94c5-ddfcce6b5dab,c8d25468-e112-48f4-868b-f3ee10452eda,480.29,merchant_28,2024-10-06T15:57:47,mobile,True,33.498323,-123.983113,tablet,debit_card,gas,25,3210,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,15,True,1.0
75b450cd-6fae-4f0a-ac97-0f6722c7ba7f,e0901f18-81eb-4dae-9afc-49a55c1b16d0,658.17,merchant_66,2024-09-16T10:34:24,mobile,False,41.114374,-113.768048,desktop,paypal,gas,61,1423,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,10,True,1.0
a7dea72d-76ac-40db-9920-28afc8f854ba,01ff526e-9a80-4bbb-9e42-fdef0928f4f5,187.44,merchant_7,2024-10-02T04:27:51,mobile,False,35.073491,-121.219842,tablet,debit_card,gas,73,1849,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,4,False,1.0
e43463ee-8873-4d9c-8302-28f4d8ebff5c,d5d57cd9-f273-4188-8712-a33fd4012b35,729.54,merchant_41,2024-11-29T11:52:15,in-store,False,47.307486,-85.253762,tablet,credit_card,restaurant,53,985,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,11,True,1.0
8a42463d-b666-4f3f-a79c-a4786406d2c2,3ff40bf8-899e-44e3-a8c4-921a3f4e573a,541.43,merchant_78,2025-03-20T02:34:04,mobile,False,44.510704,-80.788323,tablet,paypal,retail,40,1000,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,2,False,1.0
d6a2cc29-ece3-4786-92a8-f696d8de1be3,296c90fe-1632-483e-87b6-57ae17f0752a,795.11,merchant_53,2025-05-02T20:00:02,mobile,False,41.141581,-105.132598,mobile,paypal,retail,28,2451,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,20,False,1.0
383f8b14-0881-4bf2-95b6-2569933ef991,dee08a0a-f9e9-4cba-bd4b-ad5117d399e1,588.05,merchant_73,2024-11-11T09:37:10,online,False,27.58121,-106.351221,desktop,debit_card,gas,69,3073,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,9,True,1.0
4cc83c75-b741-4d1f-b50e-ee0bef4d9d5a,5f628c0c-0757-416c-9229-67ff16e11d44,239.83,merchant_62,2025-04-21T13:07:01,online,False,49.440103,-78.905993,tablet,debit_card,grocery,32,2148,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,False,13,True,1.0
3065fbf7-6a4f-49ff-bd9f-ae64cdee3095,cc634589-313d-44ef-a7f7-026655c82d65,29.13,merchant_6,2024-11-30T01:06:00,online,False,30.440147,-83.433551,mobile,credit_card,grocery,24,2092,dcdf8416-3715-43db-846f-e81bc10cff0c,2025-07-11 12:15:11.617959,batch_ingestion,v1.0,False,True,1,False,1.0
