transaction_id,customer_id,amount,transaction_timestamp,channel,merchant_category,device_trust_score,ip_risk_score,transaction_hour,is_weekend,is_chargeback,is_refund,cvv_match,avs_match,is_actual_fraud,merchant_id
TXN_00004608,CUST_001242,63.66,2025-05-23 07:18:47.065447,in-store,electronics,0.4859970498003737,0.15847250732125584,7,False,False,False,True,False,False,MERCH_7500
TXN_00004609,CUST_001112,27.1,2025-05-23 11:40:42.065447,in-store,gas,0.4703063157821804,0.03100371947679581,11,False,False,False,False,True,False,MERCH_8707
TXN_00004610,CUST_000949,255.21,2025-06-30 11:19:04.066447,online,retail,0.46692738432363406,0.1028627972514255,11,False,False,False,False,True,False,MERCH_4318
TXN_00004611,CUST_001287,29.26,2025-06-26 11:36:11.066447,online,travel,0.9205894455679916,0.12508105586998497,11,False,False,False,False,True,False,MERCH_7746
TXN_00004612,CUST_001180,87.51,2025-06-26 11:06:27.067447,mobile,gas,0.9645859428368005,0.18479667122994864,11,False,False,False,True,True,False,MERCH_4343
TXN_00004613,CUST_000218,96.37,2025-06-01 04:32:13.067447,mobile,gas,0.8683466403520659,0.06449321886943216,4,True,False,False,False,True,False,MERCH_1096
TXN_00004614,CUST_001468,122.07,2025-07-07 00:04:11.068447,mobile,pharmacy,0.8855212383440779,0.15228760558319154,0,False,False,False,True,True,False,MERCH_8369
TXN_00004615,CUST_000315,90.81,2025-06-26 01:59:53.069447,in-store,restaurant,0.6153163131160106,0.40078847733297607,1,False,False,False,False,True,False,MERCH_4044
TXN_00004616,CUST_001603,228.63,2025-06-25 10:05:08.069447,mobile,restaurant,0.9003910838647703,0.12074520717379167,10,False,False,False,True,True,False,MERCH_4205
TXN_00004617,CUST_001758,31.87,2025-06-04 06:09:46.070447,in-store,travel,0.8684309717926623,0.3140019344333329,6,False,False,False,True,True,False,MERCH_7106
TXN_00004618,CUST_001668,26.44,2025-06-02 22:25:20.070447,online,restaurant,0.6682296175565425,0.18942529552452186,22,False,False,False,True,True,False,MERCH_8482
TXN_00004619,CUST_001762,27.58,2025-07-03 15:26:32.071447,online,restaurant,0.6298990046213291,0.3343814820755582,15,False,False,False,True,True,False,MERCH_6348
TXN_00004620,CUST_001936,310.66,2025-05-20 23:10:31.072447,in-store,restaurant,0.41015811690216736,0.19650687725598542,23,False,False,False,True,False,False,MERCH_2993
TXN_00004621,CUST_001445,274.85,2025-06-01 04:56:05.072447,online,grocery,0.954561282434437,0.1565211427576556,4,True,False,False,False,False,False,MERCH_6517
TXN_00004622,CUST_001403,86.29,2025-07-07 10:57:10.073447,online,grocery,0.5038577105750066,0.24188361930451013,10,False,False,False,True,True,False,MERCH_5203
TXN_00004623,CUST_000820,8.82,2025-05-22 00:02:34.073447,online,electronics,0.9593165444330307,0.11785699934036054,0,False,False,False,True,True,False,MERCH_5856
TXN_00004624,CUST_000820,29.3,2025-06-03 19:41:09.074447,online,travel,0.8099666296918984,0.21987433256761324,19,False,False,True,True,False,False,MERCH_8426
TXN_00004625,CUST_001941,58.35,2025-07-07 03:48:58.075446,online,restaurant,0.47506085306497353,0.31321199617033285,3,False,False,False,True,True,False,MERCH_5386
TXN_00004626,CUST_001712,24.3,2025-05-29 21:17:50.075446,in-store,gas,0.9697850954112068,0.07982128554980417,21,False,False,False,False,False,False,MERCH_4265
TXN_00004627,CUST_001212,6.94,2025-05-17 13:10:20.076447,online,grocery,0.5268526680339856,0.17470315266517272,13,True,False,False,False,False,False,MERCH_5009
TXN_00004628,CUST_000602,436.16,2025-05-29 01:21:25.076447,online,restaurant,0.909228459065041,0.2325832312776963,1,False,False,False,True,False,False,MERCH_9903
TXN_00004629,CUST_000189,72.22,2025-06-22 21:04:55.077446,online,grocery,0.5485653517477579,0.6563589119600372,21,True,False,False,True,True,True,MERCH_3600
TXN_00004630,CUST_001020,82.37,2025-05-23 05:14:57.078447,mobile,restaurant,0.42403409947897974,0.0458559864468977,5,False,False,False,False,True,False,MERCH_6155
TXN_00004631,CUST_000392,22.63,2025-05-28 10:20:08.078447,in-store,pharmacy,0.6828968860348286,0.06723095993280886,10,False,False,False,True,True,False,MERCH_6376
TXN_00004632,CUST_000991,48.68,2025-06-02 17:44:21.079447,online,travel,0.5296917496780055,0.21872355266468274,17,False,False,False,True,False,False,MERCH_1818
TXN_00004633,CUST_000065,61.35,2025-05-24 22:28:26.080446,online,electronics,0.603640233221164,0.06601140278027079,22,True,False,False,True,True,False,MERCH_4459
TXN_00004634,CUST_000223,128.67,2025-06-23 16:02:01.080446,mobile,grocery,0.8569256685785651,0.41055152042341186,16,False,False,False,False,True,False,MERCH_8513
TXN_00004635,CUST_001183,92.89,2025-06-17 01:49:38.081447,online,utilities,0.6650946405007716,0.08400419392057434,1,False,False,False,True,True,False,MERCH_8893
TXN_00004636,CUST_001304,85.44,2025-06-13 13:27:50.081447,online,restaurant,0.8052690623684176,0.157594701412395,13,False,False,False,True,True,False,MERCH_2514
TXN_00004637,CUST_000339,228.79,2025-06-20 02:03:27.082445,in-store,grocery,0.5913612597810544,0.2947613573080427,2,False,False,False,True,True,False,MERCH_9630
TXN_00004638,CUST_001697,181.28,2025-06-12 02:16:48.083447,online,travel,0.7394671635814821,0.4426693273495739,2,False,False,False,True,True,False,MERCH_9698
TXN_00004639,CUST_000801,47.85,2025-07-02 03:38:56.083447,online,gas,0.5541288846062389,0.2418158755734467,3,False,False,False,True,True,False,MERCH_9394
TXN_00004640,CUST_000935,37.02,2025-07-07 05:39:11.084446,online,electronics,0.8294285711094807,0.34589704000554117,5,False,False,False,True,True,False,MERCH_8966
TXN_00004641,CUST_000380,255.79,2025-06-19 11:26:05.084446,in-store,grocery,0.8620856163236137,0.21643979370036948,11,False,False,False,True,False,False,MERCH_4462
TXN_00004642,CUST_000299,300.75,2025-06-11 00:29:39.085447,in-store,pharmacy,0.8962204701643087,0.291012999053839,0,False,False,False,True,False,False,MERCH_2674
TXN_00004643,CUST_000873,307.1,2025-07-02 12:37:15.085447,mobile,restaurant,0.8310802388550406,0.26270088673535047,12,False,False,False,True,True,False,MERCH_8347
TXN_00004644,CUST_000829,7.69,2025-06-17 02:47:38.086446,online,retail,0.6611406358016665,0.2980624882289652,2,False,False,False,True,False,False,MERCH_5907
TXN_00004645,CUST_000738,107.75,2025-05-17 17:59:26.087466,online,retail,0.6539085395248716,0.12455064759759965,17,True,False,False,True,True,False,MERCH_6017
TXN_00004646,CUST_001450,23.13,2025-06-07 19:22:36.087466,in-store,restaurant,0.7637388107380363,0.012169896238993894,19,True,False,False,True,False,False,MERCH_1543
TXN_00004647,CUST_001921,88.97,2025-05-30 08:30:52.088466,mobile,travel,0.5819392591439322,0.31810930178061014,8,False,False,False,True,True,False,MERCH_3904
TXN_00004648,CUST_001188,43.46,2025-06-20 05:29:01.088466,mobile,retail,0.9659900010042184,0.1804682020963952,5,False,False,False,False,True,False,MERCH_6549
TXN_00004649,CUST_001681,406.13,2025-06-04 23:20:29.089466,online,retail,0.6218280950932769,0.21269179533720323,23,False,False,False,False,True,False,MERCH_8540
TXN_00004650,CUST_000293,95.74,2025-06-30 14:45:30.090464,mobile,electronics,0.4310156339250348,0.1768211461892648,14,False,False,False,True,False,False,MERCH_9501
TXN_00004651,CUST_000380,578.1,2025-06-28 17:26:51.090464,online,utilities,0.516557925015484,0.18681560756276305,17,True,False,False,False,True,False,MERCH_1250
TXN_00004652,CUST_000765,73.92,2025-06-03 15:05:12.091455,online,restaurant,0.5971329116913647,0.10959072854074331,15,False,False,False,True,True,False,MERCH_8943
TXN_00004653,CUST_000530,235.33,2025-06-27 04:01:21.092466,mobile,gas,0.6854828048184531,0.4320308856698021,4,False,False,False,True,False,False,MERCH_6637
TXN_00004654,CUST_001949,12.57,2025-06-25 14:02:55.092466,mobile,gas,0.4645183100861402,0.12325085048211515,14,False,False,False,True,True,False,MERCH_3643
TXN_00004655,CUST_000059,390.32,2025-06-14 08:46:14.093467,mobile,utilities,0.5783592243953811,0.3116731842433668,8,True,False,False,True,True,False,MERCH_5937
TXN_00004656,CUST_001853,125.87,2025-05-13 08:23:38.093467,online,grocery,0.7453926004245939,0.394364704772361,8,False,False,False,False,False,False,MERCH_5067
TXN_00004657,CUST_001061,101.02,2025-06-10 11:03:58.094465,online,travel,0.940449921436029,0.23293430986914265,11,False,False,False,False,False,False,MERCH_9234
TXN_00004658,CUST_000614,61.37,2025-06-03 22:14:58.094465,in-store,restaurant,0.9165073384775106,0.43298569160343064,22,False,False,False,True,True,False,MERCH_8386
TXN_00004659,CUST_000272,21.24,2025-05-18 03:16:09.095466,in-store,pharmacy,0.750429944006337,0.1860901845841718,3,True,False,False,False,True,False,MERCH_9776
TXN_00004660,CUST_001800,95.62,2025-06-13 18:01:20.096465,online,pharmacy,0.6853544888526797,0.41910674956025584,18,False,False,False,True,False,False,MERCH_9843
TXN_00004661,CUST_000743,174.49,2025-06-27 02:27:31.096465,online,electronics,0.4997494905153954,0.04896000154230651,2,False,False,False,True,True,False,MERCH_2525
TXN_00004662,CUST_000591,193.22,2025-05-31 09:18:00.097466,online,grocery,0.677545276174049,0.045115702129567614,9,True,False,False,True,True,False,MERCH_6904
TXN_00004663,CUST_000306,28.19,2025-06-10 09:31:05.097466,in-store,gas,0.46721140863470983,0.4448277678937962,9,False,False,False,True,True,False,MERCH_3067
TXN_00004664,CUST_001181,55.89,2025-06-02 10:46:37.098465,online,utilities,0.9947232866381601,0.15349509510259302,10,False,False,False,True,True,False,MERCH_9474
TXN_00004665,CUST_000034,28.55,2025-05-26 10:13:34.099465,mobile,restaurant,0.8844777166415614,0.025159587353831725,10,False,False,False,False,False,False,MERCH_9475
TXN_00004666,CUST_000441,78.35,2025-07-05 09:21:52.099465,mobile,utilities,0.7625798710612579,0.020080400940075294,9,True,False,True,True,False,False,MERCH_6403
TXN_00004667,CUST_001542,34.04,2025-06-29 02:15:27.100466,in-store,retail,0.9436568663642368,0.4197924291144369,2,True,False,False,True,False,False,MERCH_1784
TXN_00004668,CUST_000216,188.85,2025-06-01 17:17:11.100466,mobile,restaurant,0.6321139049207865,0.3453149704402731,17,True,False,False,False,False,False,MERCH_5790
TXN_00004669,CUST_001449,20.83,2025-05-26 01:01:16.100466,online,pharmacy,0.7847159975762394,0.3208226318346423,1,False,False,False,True,True,False,MERCH_7197
TXN_00004670,CUST_000541,50.69,2025-06-20 22:42:37.101985,online,utilities,0.8706736787756342,0.24075905355146648,22,False,False,False,True,True,False,MERCH_3834
TXN_00004671,CUST_001725,52.09,2025-06-11 09:19:38.103008,online,restaurant,0.9463610854155052,0.4085363857799621,9,False,False,False,True,True,False,MERCH_5079
TXN_00004672,CUST_001945,106.98,2025-06-28 09:16:41.103008,mobile,grocery,0.43601783561136015,0.08840477531001084,9,True,False,True,True,False,False,MERCH_5670
TXN_00004673,CUST_001742,102.99,2025-05-19 07:58:20.104007,in-store,gas,0.9058280493914738,0.370177000510769,7,False,False,False,True,True,False,MERCH_2674
TXN_00004674,CUST_000572,40.66,2025-06-16 14:40:10.105005,online,pharmacy,0.8849823934448879,0.3094165049648973,14,False,False,False,True,True,False,MERCH_2375
TXN_00004675,CUST_000940,12.33,2025-07-11 20:59:10.106007,online,restaurant,0.9122582922439564,0.47113186171843685,20,False,False,False,True,True,False,MERCH_8500
TXN_00004676,CUST_001159,51.3,2025-07-04 09:24:09.106007,online,travel,0.5763199721936663,0.23179946509092525,9,False,False,False,True,True,False,MERCH_4758
TXN_00004677,CUST_000703,9.34,2025-07-01 20:27:29.107006,in-store,restaurant,0.9451287561143209,0.35340018143745294,20,False,False,False,False,True,False,MERCH_3656
TXN_00004678,CUST_001871,94.01,2025-05-20 06:26:34.108006,mobile,gas,0.8234604685777973,0.21920437173481022,6,False,False,False,True,True,False,MERCH_4258
TXN_00004679,CUST_001424,57.71,2025-07-04 05:18:35.109116,in-store,grocery,0.9917521945269715,0.2906611279778464,5,False,False,False,False,True,False,MERCH_1561
TXN_00004680,CUST_000621,256.36,2025-05-26 18:31:21.110119,online,restaurant,0.6034789429142763,0.041060686999120743,18,False,False,False,True,True,False,MERCH_7516
TXN_00004681,CUST_001948,785.73,2025-06-11 22:09:02.110119,online,grocery,0.4102192253437459,0.4175056492462684,22,False,False,False,False,True,False,MERCH_3667
TXN_00004682,CUST_000377,22.65,2025-05-20 02:25:07.111126,mobile,travel,0.7389019760464897,0.44280668245980304,2,False,False,False,True,True,False,MERCH_9261
TXN_00004683,CUST_001096,16.62,2025-06-05 17:59:05.112117,mobile,restaurant,0.7074853233189295,0.3821943143822186,17,False,False,False,True,True,False,MERCH_6983
TXN_00004684,CUST_000782,29.02,2025-05-12 01:44:21.113125,mobile,gas,0.6942068042878973,0.04358691835695783,1,False,False,False,True,False,False,MERCH_3016
TXN_00004685,CUST_000033,67.3,2025-05-29 02:39:37.113125,online,grocery,0.9398694496756397,0.3392492769621904,2,False,False,False,True,False,False,MERCH_5098
TXN_00004686,CUST_001724,551.5,2025-06-15 10:41:32.114123,mobile,restaurant,0.4001074435520028,0.1621094167300996,10,True,False,False,True,True,False,MERCH_4506
TXN_00004687,CUST_001727,15.79,2025-06-29 19:02:46.115125,mobile,retail,0.9907583571472398,0.4946180704609214,19,True,False,False,True,False,False,MERCH_4501
TXN_00004688,CUST_001659,48.93,2025-06-11 02:25:04.116125,online,restaurant,0.9848426948126332,0.27573425039001215,2,False,False,False,True,True,False,MERCH_3972
TXN_00004689,CUST_000244,81.59,2025-06-19 21:30:36.116125,online,utilities,0.9773355883920883,0.038024304952283816,21,False,False,False,False,True,False,MERCH_5962
TXN_00004690,CUST_001894,296.76,2025-06-25 23:20:50.117124,in-store,pharmacy,0.7198290955154395,0.3065960312664605,23,False,False,False,True,True,False,MERCH_7516
TXN_00004691,CUST_001217,134.19,2025-07-02 12:54:33.118143,mobile,retail,0.6671357704095041,0.3179051070846224,12,False,False,False,True,True,False,MERCH_8950
TXN_00004692,CUST_001059,21.88,2025-05-25 02:22:33.118143,online,retail,0.9314018794653218,0.4938345302589609,2,True,False,False,True,True,False,MERCH_7281
TXN_00004693,CUST_001329,257.86,2025-05-24 22:00:04.119144,online,electronics,0.8944766535240685,0.33542100629199106,22,True,False,False,True,False,False,MERCH_5078
TXN_00004694,CUST_000936,33.84,2025-06-03 16:23:19.120144,online,restaurant,0.7990153961996733,0.15647835919488717,16,False,False,False,True,True,False,MERCH_8174
TXN_00004695,CUST_001636,171.45,2025-06-08 10:59:47.121142,in-store,retail,0.42467125619768886,0.37878438501528466,10,True,False,False,True,True,False,MERCH_4708
TXN_00004696,CUST_001902,82.02,2025-06-14 01:54:28.121142,online,utilities,0.9232499078029687,0.06103592378180517,1,True,False,False,False,True,False,MERCH_5606
TXN_00004697,CUST_000031,205.43,2025-05-30 12:49:04.122808,online,pharmacy,0.7058942619027566,0.39868150937817814,12,False,False,False,False,True,False,MERCH_2616
TXN_00004698,CUST_000145,9.78,2025-06-04 21:57:55.123820,mobile,retail,0.6959154538264177,0.14258117286546435,21,False,False,False,False,True,False,MERCH_6870
TXN_00004699,CUST_001309,14.04,2025-05-23 17:39:06.123820,mobile,restaurant,0.848259991758472,0.2695438036502491,17,False,False,False,True,True,False,MERCH_5187
TXN_00004700,CUST_000565,206.58,2025-07-07 21:41:48.124824,mobile,gas,0.6947028589822164,0.10181983596746214,21,False,False,False,True,True,False,MERCH_4117
TXN_00004701,CUST_000240,319.48,2025-06-12 14:48:48.125819,in-store,restaurant,0.7512028105126513,0.30501604600715065,14,False,False,False,True,True,False,MERCH_6936
TXN_00004702,CUST_001507,18.06,2025-06-17 07:54:52.125819,online,travel,0.7406928780793652,0.2833431224471233,7,False,False,False,True,False,False,MERCH_4042
TXN_00004703,CUST_000549,75.6,2025-05-30 03:28:36.126818,online,restaurant,0.7511685090473394,0.30334468461738495,3,False,False,False,False,False,False,MERCH_9953
TXN_00004704,CUST_000199,52.9,2025-06-18 17:33:30.127818,mobile,restaurant,0.6154296266071573,0.21684550455662543,17,False,False,False,False,True,False,MERCH_8223
TXN_00004705,CUST_000204,30.07,2025-06-04 18:34:34.128818,mobile,retail,0.40152673402003564,0.4899564928196749,18,False,False,False,True,False,False,MERCH_1034
TXN_00004706,CUST_000750,19.01,2025-06-13 04:54:17.128818,in-store,utilities,0.9092078332088105,0.4717695853788257,4,False,False,False,False,True,False,MERCH_4258
TXN_00004707,CUST_000938,64.12,2025-07-11 01:29:34.129818,mobile,grocery,0.4004610616379142,0.20995978520532793,1,False,False,True,True,True,False,MERCH_7557
TXN_00004708,CUST_000973,55.45,2025-06-10 23:18:06.130818,mobile,restaurant,0.8144071588294073,0.2691624493847383,23,False,False,False,True,False,False,MERCH_1577
TXN_00004709,CUST_000388,92.19,2025-05-28 05:41:24.130818,online,retail,0.6004199963177774,0.314971422169434,5,False,False,False,False,False,False,MERCH_1730
TXN_00004710,CUST_001416,65.64,2025-06-21 09:37:53.132326,mobile,travel,0.4302603214870324,0.0842091598980601,9,True,False,False,True,True,False,MERCH_8446
TXN_00004711,CUST_001974,81.44,2025-06-28 14:19:25.132326,online,restaurant,0.5340756546876806,0.37080374623595586,14,True,False,False,True,False,False,MERCH_6707
TXN_00004712,CUST_000125,9.39,2025-05-21 17:27:59.133341,online,restaurant,0.9767240771194142,0.4457375205158402,17,False,False,False,False,False,False,MERCH_1414
TXN_00004713,CUST_000193,9.4,2025-06-08 12:55:13.134336,online,pharmacy,0.5865154576891296,0.06621079555307824,12,True,False,False,True,False,False,MERCH_8068
TXN_00004714,CUST_001329,21.23,2025-06-26 04:08:09.134336,online,utilities,0.420032085044618,0.4964898663015922,4,False,False,True,True,True,False,MERCH_3715
TXN_00004715,CUST_000577,108.24,2025-05-31 14:41:12.135336,online,grocery,0.4523036543856361,0.164228235499432,14,True,False,True,True,False,False,MERCH_8734
TXN_00004716,CUST_001954,241.05,2025-07-06 04:22:58.135336,online,restaurant,0.9628605554735314,0.29532066435391785,4,True,False,False,True,True,False,MERCH_7537
TXN_00004717,CUST_001563,63.34,2025-05-20 04:25:38.136335,mobile,pharmacy,0.6080089108867573,0.30487409851793285,4,False,False,False,True,True,False,MERCH_1215
TXN_00004718,CUST_001130,122.2,2025-05-21 08:30:32.136335,mobile,restaurant,0.6328434411390111,0.1456408760290856,8,False,False,False,True,True,False,MERCH_3920
TXN_00004719,CUST_001736,41.63,2025-05-24 20:42:51.137882,in-store,travel,0.732156642827305,0.3657522600461523,20,True,False,False,True,False,False,MERCH_1196
TXN_00004720,CUST_000054,25.8,2025-07-03 21:19:46.137882,mobile,electronics,0.7695650907094401,0.18775247884751112,21,False,False,False,False,False,False,MERCH_8825
TXN_00004721,CUST_000337,145.63,2025-06-14 21:01:20.138893,online,electronics,0.609426416149625,0.09002116523844661,21,True,False,False,True,True,False,MERCH_6255
TXN_00004722,CUST_001798,39.4,2025-07-09 08:58:10.138893,mobile,electronics,0.4919712059256194,0.07629086291674181,8,False,False,False,True,False,False,MERCH_1881
TXN_00004723,CUST_001848,70.17,2025-06-20 22:43:12.139892,mobile,travel,0.9849837473905012,0.40290020899028395,22,False,False,False,True,True,False,MERCH_6739
TXN_00004724,CUST_001127,182.14,2025-06-21 00:09:33.140896,online,electronics,0.673945166950911,0.4165687475420747,0,True,False,False,True,True,False,MERCH_3603
TXN_00004725,CUST_000494,92.67,2025-05-24 10:59:31.140896,online,gas,0.5190173132606506,0.08428058363263008,10,True,False,False,False,True,False,MERCH_1909
TXN_00004726,CUST_001837,105.01,2025-06-23 09:09:25.141892,mobile,utilities,0.9030472037822128,0.25493740351172356,9,False,False,False,True,True,False,MERCH_9660
TXN_00004727,CUST_000778,121.3,2025-06-24 23:38:10.141892,in-store,travel,0.6507475047075781,0.47635538105644265,23,False,False,False,True,True,False,MERCH_7856
TXN_00004728,CUST_000833,242.67,2025-07-10 18:35:23.142892,mobile,grocery,0.584504394518619,0.8951381985425182,18,False,False,False,True,True,True,MERCH_6533
TXN_00004729,CUST_000252,614.25,2025-06-20 04:11:01.142892,mobile,travel,0.9884285812306606,0.2431378511356755,4,False,False,False,False,False,False,MERCH_9589
TXN_00004730,CUST_000747,359.45,2025-05-13 23:51:31.143892,mobile,grocery,0.8068419072931696,0.0004231776862113068,23,False,False,False,True,False,False,MERCH_2434
TXN_00004731,CUST_001415,90.31,2025-06-05 04:43:22.144892,online,restaurant,0.6131145961398039,0.14390021834157668,4,False,False,False,True,False,False,MERCH_3945
TXN_00004732,CUST_001840,65.55,2025-07-05 09:18:19.144892,mobile,utilities,0.6121873623838394,0.4652855860194717,9,True,False,False,True,True,False,MERCH_6171
TXN_00004733,CUST_000110,50.12,2025-06-16 09:11:34.145892,mobile,retail,0.4939687206441832,0.05579770327868777,9,False,False,False,True,False,False,MERCH_8892
TXN_00004734,CUST_000745,197.74,2025-06-06 12:55:44.145892,mobile,utilities,0.6715696964315868,0.473620283918287,12,False,False,False,True,True,False,MERCH_4201
TXN_00004735,CUST_000321,257.33,2025-05-30 23:17:31.146892,mobile,pharmacy,0.9475219591622757,0.4457678176435689,23,False,False,False,True,True,False,MERCH_2282
TXN_00004736,CUST_001158,5.0,2025-05-14 04:12:53.146892,in-store,grocery,0.4238196440536426,0.4441447368051924,4,False,False,False,True,False,False,MERCH_1347
TXN_00004737,CUST_000589,145.1,2025-06-10 23:32:01.147892,online,retail,0.9901161244635528,0.4815619218053788,23,False,False,False,True,True,False,MERCH_7977
TXN_00004738,CUST_001792,31.95,2025-05-28 11:23:40.147892,online,grocery,0.7231568561706397,0.11328938122373733,11,False,False,False,True,True,False,MERCH_9637
TXN_00004739,CUST_001034,348.0,2025-06-22 18:41:38.148892,online,restaurant,0.9303718480187919,0.2536607968460386,18,True,False,False,False,False,False,MERCH_8505
TXN_00004740,CUST_001588,11.31,2025-05-22 18:30:17.149891,mobile,travel,0.48639591684480127,0.4071536239148672,18,False,False,False,True,True,False,MERCH_5679
TXN_00004741,CUST_001232,42.16,2025-06-09 17:40:42.149891,online,grocery,0.572217109058145,0.045905621670096375,17,False,False,True,True,True,False,MERCH_5469
TXN_00004742,CUST_001003,176.55,2025-07-10 15:53:27.150892,online,utilities,0.7300152475142236,0.4327626793585188,15,False,False,False,True,True,False,MERCH_5500
TXN_00004743,CUST_001227,17.87,2025-06-13 22:41:31.150892,mobile,grocery,0.9936487789752255,0.30159858717904964,22,False,False,False,True,True,False,MERCH_7730
TXN_00004744,CUST_000876,55.35,2025-05-25 21:02:47.151893,online,retail,0.8601082407871867,0.2615565617262973,21,True,False,False,True,False,False,MERCH_5050
TXN_00004745,CUST_001015,100.68,2025-05-17 05:01:06.151893,mobile,travel,0.6662915515246521,0.4521660550398465,5,True,False,False,False,True,False,MERCH_8757
TXN_00004746,CUST_000819,15.16,2025-07-03 14:01:23.153639,mobile,travel,0.6522195295377562,0.20929276466348073,14,False,False,False,True,True,False,MERCH_2817
TXN_00004747,CUST_000022,73.6,2025-06-26 11:44:04.153639,online,grocery,0.8536629067878856,0.06535434129859025,11,False,False,False,True,True,False,MERCH_8692
TXN_00004748,CUST_001111,13.66,2025-07-04 03:32:18.154656,online,pharmacy,0.5161265267408052,0.021896967448250704,3,False,False,False,True,True,False,MERCH_8229
TXN_00004749,CUST_000348,56.03,2025-06-04 14:57:02.155672,online,retail,0.4927895269468677,0.4387050037969225,14,False,False,False,True,False,False,MERCH_8844
TXN_00004750,CUST_000560,33.57,2025-06-01 11:15:36.155672,mobile,utilities,0.7822713433647405,0.4992841992983451,11,True,False,False,False,False,False,MERCH_6824
TXN_00004751,CUST_001764,150.38,2025-05-15 09:06:18.156669,mobile,utilities,0.7719897157043223,0.3375926717674718,9,False,False,False,False,True,False,MERCH_1784
TXN_00004752,CUST_000512,77.06,2025-06-03 02:06:16.157668,mobile,utilities,0.9585727465775479,0.13505918491264435,2,False,False,False,True,False,False,MERCH_4524
TXN_00004753,CUST_001638,153.53,2025-05-27 12:10:31.157668,online,gas,0.4320482062361018,0.49822410957907903,12,False,False,False,True,True,False,MERCH_6762
TXN_00004754,CUST_000045,31.24,2025-06-05 02:44:54.158667,mobile,utilities,0.7983858280735951,0.05057987270544184,2,False,False,False,True,True,False,MERCH_5967
TXN_00004755,CUST_000178,214.6,2025-06-30 14:18:06.159668,online,gas,0.9351245316267814,0.39992886220832474,14,False,False,False,False,False,False,MERCH_3120
TXN_00004756,CUST_000214,73.77,2025-06-27 07:48:36.160668,online,retail,0.42145122712130245,0.3024250615825135,7,False,False,False,True,True,False,MERCH_4404
TXN_00004757,CUST_000336,218.73,2025-07-05 11:51:34.161669,mobile,gas,0.766654609091135,0.06468663439679584,11,True,False,False,False,False,False,MERCH_8967
TXN_00004758,CUST_001283,264.52,2025-05-27 21:46:52.162668,in-store,grocery,0.40984870390668665,0.15879262769789732,21,False,False,False,False,False,False,MERCH_4739
TXN_00004759,CUST_000310,120.35,2025-06-19 13:35:14.162668,online,grocery,0.9152227629125028,0.251037409468263,13,False,False,False,True,True,False,MERCH_3890
TXN_00004760,CUST_001207,53.89,2025-06-10 20:56:17.163668,mobile,retail,0.4485781117228869,0.4138859807023682,20,False,False,False,True,True,False,MERCH_6556
TXN_00004761,CUST_001762,44.15,2025-07-03 18:19:59.164667,online,pharmacy,0.8413065967893256,0.06757293473516918,18,False,False,False,True,True,False,MERCH_2989
TXN_00004762,CUST_001710,86.8,2025-06-27 22:50:35.164667,mobile,grocery,0.8242776047414992,0.4786193046795672,22,False,False,False,True,True,False,MERCH_2168
TXN_00004763,CUST_000458,28.07,2025-07-06 12:54:51.165667,in-store,travel,0.6804859541063839,0.06327876191022963,12,True,False,False,True,False,False,MERCH_6679
TXN_00004764,CUST_001255,28.53,2025-06-02 10:12:45.165667,in-store,grocery,0.7346520721876815,0.38655733149307325,10,False,False,False,False,True,False,MERCH_6853
TXN_00004765,CUST_001553,20.99,2025-07-10 11:32:14.166667,online,electronics,0.7053695281702612,0.38947113534311933,11,False,False,False,False,True,False,MERCH_3519
TXN_00004766,CUST_000527,18.9,2025-06-07 17:50:30.166667,in-store,retail,0.8052312560310564,0.4830296612406626,17,True,False,False,True,False,False,MERCH_4363
TXN_00004767,CUST_000604,46.43,2025-06-30 12:47:20.167667,in-store,electronics,0.46914679571553075,0.4732847298727451,12,False,False,False,False,True,False,MERCH_2720
TXN_00004768,CUST_000159,244.62,2025-06-18 05:38:37.167667,mobile,restaurant,0.4677038384106256,0.33141539845553275,5,False,False,False,True,False,False,MERCH_6829
TXN_00004769,CUST_001308,63.47,2025-06-18 16:59:10.168667,mobile,restaurant,0.5240704990982784,0.4870168634691748,16,False,False,False,False,False,False,MERCH_2904
TXN_00004770,CUST_001670,25.84,2025-05-21 03:00:16.169673,mobile,travel,0.4838483672800316,0.07013867596848627,3,False,False,False,True,False,False,MERCH_7149
TXN_00004771,CUST_001152,26.44,2025-06-08 17:44:16.169673,mobile,retail,0.9801310246828505,0.450260895215081,17,True,False,False,True,True,False,MERCH_4749
TXN_00004772,CUST_001066,69.84,2025-06-04 16:00:56.170667,mobile,pharmacy,0.6866651933099472,0.29963187415600623,16,False,False,True,False,True,False,MERCH_5936
TXN_00004773,CUST_001314,131.94,2025-07-11 23:04:31.170667,mobile,travel,0.6372051702421061,0.38745076938832596,23,False,False,False,False,True,False,MERCH_5613
TXN_00004774,CUST_000636,17.03,2025-06-23 15:48:41.171667,mobile,restaurant,0.8840757893342719,0.36547093894362725,15,False,False,False,True,True,False,MERCH_2892
TXN_00004775,CUST_000573,27.41,2025-06-27 12:03:28.172666,in-store,restaurant,0.6271782492424218,0.0980740815297983,12,False,False,False,False,True,False,MERCH_9408
TXN_00004776,CUST_001327,110.65,2025-06-04 17:23:48.172666,in-store,grocery,0.9924946152209438,0.1006971632696968,17,False,False,False,True,True,False,MERCH_1797
