customer_id,fico_score,chargeback_rate_6m,debt_to_income_ratio,credit_inquiries_30d,employment_verified,address_stable_2y,account_age_days,avg_monthly_spend,previous_chargebacks,is_potential_fraudster,created_date
CUST_000416,662,0.01781670813542618,0.19914168153398112,3,False,True,378,1637.6214158669975,1,False,2022-05-13
CUST_000417,616,0.0011410340721950754,0.46368616538048324,7,True,True,1821,3816.6112455227067,5,False,2024-03-02
CUST_000418,692,0.006794020954332817,0.47055178334948855,2,True,True,962,2802.323145950868,2,False,2023-07-14
CUST_000419,702,0.005497232911945565,0.4320867637180085,6,True,True,1530,1491.3252566335498,3,False,2021-12-15
CUST_000420,638,0.01884154761696843,0.3454228829279551,2,True,True,766,776.8739174007903,4,False,2023-04-20
CUST_000421,672,0.008367464960945398,0.27614020738812906,1,False,True,368,2365.3830783219146,1,False,2024-03-29
CUST_000422,716,0.014380668857802006,0.41347798789070167,6,False,False,253,2027.723936279874,1,False,2025-04-15
CUST_000423,672,0.013651238290492779,0.07244628636579659,1,False,True,1684,2680.110788716062,0,False,2024-10-15
CUST_000424,668,0.014281056166058907,0.1616126085839012,7,True,False,1252,1748.4926891743855,1,False,2024-05-12
CUST_000425,552,0.005292112362730987,0.4211389530612258,4,True,False,659,3956.2207836435346,3,False,2020-11-09
CUST_000426,626,0.005747518931658558,0.3024546370685153,8,True,True,861,3537.855161281224,2,False,2022-09-27
CUST_000427,718,0.0015683235314507328,0.19337045752616167,2,True,True,1093,1734.607349349331,2,False,2023-02-04
CUST_000428,829,0.016268349812496204,0.3016940171742896,2,True,False,999,2664.292255884944,5,False,2024-04-19
CUST_000429,729,0.01158436684903904,0.48318017799623403,5,True,True,756,3415.3849485451988,0,False,2024-06-21
CUST_000430,757,0.015738604261077847,0.1735050963763761,5,True,False,414,2079.7534508241242,4,False,2021-04-02
CUST_000431,602,0.05989415085868574,0.594374373644724,2,True,True,1484,991.5921867528646,5,True,2024-05-01
CUST_000432,850,0.007837455053231045,0.31163528240962124,6,False,True,1401,875.1332581222536,0,False,2020-09-10
CUST_000433,640,0.015173870804365434,0.2493440416840283,0,False,True,1000,726.6202811100558,1,False,2024-06-06
CUST_000434,703,0.010363505922381291,0.3617768017683209,0,True,False,1327,3198.2007230663,3,False,2023-10-06
CUST_000435,730,0.0087003930144496,0.38449546990643346,4,True,True,126,410.27180044041825,3,False,2023-03-18
CUST_000436,420,0.05279269861329384,0.5199884146980587,2,False,True,1450,2185.0569812982867,2,True,2023-06-02
CUST_000437,683,0.0010879078298190008,0.3174732821835379,0,True,False,1554,3128.4008469794812,2,False,2022-07-03
CUST_000438,678,0.013570302660966399,0.20321887409696904,5,True,True,727,2705.927202313699,1,False,2023-02-03
CUST_000439,748,0.017828141090723525,0.2697445459471217,1,False,True,1454,3308.320268648189,1,False,2025-04-11
CUST_000440,816,0.008208849354307404,0.24879009212531222,2,True,True,774,2388.855252278298,3,False,2021-10-10
CUST_000441,641,0.002781025005357529,0.3599387037888254,0,True,True,1615,3062.959925484881,5,False,2022-04-10
CUST_000442,626,0.003982903089570181,0.3507890676450123,6,True,False,1933,3436.3509070223786,1,False,2022-03-25
CUST_000443,750,0.017881186965842927,0.20340499728965766,6,False,True,1931,2828.0235545413966,3,False,2023-01-06
CUST_000444,708,0.015732414431050556,0.30601417766609235,1,True,True,969,3531.687613379638,0,False,2023-07-04
CUST_000445,708,0.009149409824945175,0.14781485517128137,6,True,False,751,821.9151811451369,4,False,2025-01-11
CUST_000446,752,0.018853156333750135,0.4453994929329233,6,True,True,745,2781.219037461749,2,False,2024-09-02
CUST_000447,706,0.011184028448488405,0.36801514436556004,1,True,False,451,3172.2178410021634,2,False,2025-06-30
CUST_000448,737,0.018997098603465216,0.5610402688243223,5,True,True,1756,3472.8338893547407,5,False,2022-05-27
CUST_000449,703,0.0014337675231001113,0.0658642880610728,7,True,True,959,1055.730806007188,3,False,2023-12-20
CUST_000450,595,0.019448709616064798,0.30866571714900837,2,False,True,643,3544.1116525341213,3,False,2024-09-22
CUST_000451,718,0.013449895051742718,0.440004022872176,6,True,True,1289,610.3963513002043,5,False,2022-12-13
CUST_000452,645,0.001731245351694218,0.08537115357115499,3,True,False,920,3758.792284578279,5,False,2024-03-24
CUST_000453,723,0.00300812900877369,0.15305294474049252,3,False,True,428,3838.4780044011636,3,False,2023-03-11
CUST_000454,787,0.006819329866129443,0.29155004330462686,7,False,False,1536,1978.0418306698466,4,False,2021-05-12
CUST_000455,778,0.014449269471098865,0.2770397785469085,3,True,False,1711,3829.3348812676136,1,False,2022-12-18
CUST_000456,673,0.014486637026429713,0.18379997182592228,1,True,False,1267,2428.715248210428,0,False,2023-01-28
CUST_000457,683,0.0028044688471322125,0.42068762724521913,0,True,True,1613,327.4917351293808,5,False,2022-05-03
CUST_000458,701,0.0025607283384008984,0.5299609002142017,5,True,True,1901,510.3452361023891,4,False,2024-10-10
CUST_000459,722,0.007632209054948284,0.3014245557261318,6,True,True,1768,3575.7458404325507,2,False,2022-08-11
CUST_000460,750,0.0015780654899852865,0.2706123516774377,6,True,True,1269,2228.9530006741925,1,False,2024-10-20
CUST_000461,639,0.005954201705933001,0.18684476199727243,2,True,True,891,2778.2822791540707,1,False,2024-06-21
CUST_000462,729,0.012702732550257431,0.19816228576288558,6,False,True,693,957.88569671634,0,False,2024-12-08
CUST_000463,723,0.007523051879663348,0.19277695506192305,1,True,True,914,1152.5724987345266,4,False,2022-01-10
CUST_000464,662,0.012477595899669226,0.11633156652987481,1,False,False,697,1401.0312823460094,3,False,2021-05-22
CUST_000465,635,0.013329837765299127,0.3425377142026447,8,False,True,1670,2293.332908722892,0,False,2023-01-27
CUST_000466,706,0.00532977565736601,0.34024196642474247,3,False,False,806,1196.933270331975,3,False,2023-10-06
CUST_000467,761,0.014914018686201177,0.3514149679800399,5,True,True,1357,1504.455981098554,4,False,2024-11-20
CUST_000468,719,0.004496411471292407,0.3916080659359349,1,False,True,1305,291.39745565128953,2,False,2022-07-08
CUST_000469,759,0.0096416330936979,0.399914172810773,8,True,True,1961,2177.2789030767726,3,False,2025-04-09
CUST_000470,677,0.005857302907562189,0.11991026365408886,2,True,True,1218,1014.1613621313508,2,False,2022-07-09
CUST_000471,671,0.013425637060866916,0.16732483655192354,0,True,True,355,715.4982760300816,4,False,2023-08-29
CUST_000472,644,0.006456422871188228,0.13201408346336602,5,True,True,1036,2332.324921454925,5,False,2021-12-22
CUST_000473,750,0.0021796262267161377,0.1153845711298182,2,False,False,1767,346.85496712970615,0,False,2021-12-23
CUST_000474,541,0.01319626087054735,0.27087640334048946,2,False,True,268,3351.7108799461344,0,False,2021-08-11
CUST_000475,724,0.0023724436093767723,0.4129674444518332,4,True,True,722,1912.5299335576651,0,False,2022-11-01
CUST_000476,712,0.001833231703282692,0.3986410933277764,6,True,True,796,3049.1413964978406,5,False,2024-04-07
CUST_000477,636,0.013608949865769573,0.4676442702309357,0,True,True,1500,3957.0265242813252,2,True,2020-11-23
CUST_000478,698,0.0012067309216357487,0.5108033031543462,8,True,False,1179,2388.554366484484,0,False,2023-10-19
CUST_000479,714,0.009172060190742196,0.41648240498600053,3,True,True,1407,3120.6872021617028,0,False,2023-07-11
CUST_000480,657,0.018606262803114896,0.25455697059598525,0,False,False,576,1737.3733509521853,5,False,2020-11-28
CUST_000481,758,0.0010631495885288617,0.11582913180015211,5,False,False,677,1960.035946006611,4,False,2022-06-29
CUST_000482,592,0.031870357852621836,0.5108213975857394,6,False,True,627,1096.6933928910203,2,True,2021-04-17
CUST_000483,570,0.009329100729229243,0.1295796615664932,7,True,False,370,3497.546821962815,3,False,2024-01-21
CUST_000484,700,0.007945517852258246,0.18417181501077445,5,True,False,1059,1833.1817067456348,3,False,2023-02-19
CUST_000485,772,0.005164052164905322,0.07822563060565998,8,True,True,734,3699.628637558671,0,False,2022-08-18
CUST_000486,740,0.014241614886813424,0.15222405785676313,4,True,True,637,2807.8008315113516,5,False,2021-01-24
CUST_000487,750,0.015055815462522777,0.35681854661674217,0,False,True,1403,2514.367100722448,4,False,2025-04-10
CUST_000488,689,0.015970007616594308,0.36870887524959495,3,True,True,688,3978.060895754548,2,False,2024-05-29
CUST_000489,651,0.0016977099802671016,0.2110780861925367,5,True,True,1232,3510.166573053763,1,False,2021-07-07
CUST_000490,695,0.018299451958048687,0.16289765420859115,0,False,False,974,1611.410618730169,1,False,2022-04-30
CUST_000491,774,0.0069876693455180215,0.15758010609460305,6,True,False,1272,2180.705110845306,0,False,2023-01-17
CUST_000492,640,0.01625402288982178,0.18899082971268572,6,True,False,1131,1653.4545116856723,1,False,2021-09-24
CUST_000493,761,0.014565547414609286,0.25241091295796453,1,False,True,440,2370.022402772518,0,False,2023-06-15
CUST_000494,586,0.012110498355326692,0.25069547592555447,2,False,True,1757,1581.8483482274835,0,False,2021-11-04
CUST_000495,652,0.004285488167200025,0.23076058541787348,7,True,True,475,2844.1083733892087,4,False,2022-03-24
CUST_000496,737,0.0168986679469344,0.05,5,False,True,1085,2037.9940686139325,3,False,2025-01-31
CUST_000497,682,0.010197603891296116,0.2747033902047349,1,True,False,1049,2757.5101192909115,1,False,2020-10-19
CUST_000498,736,0.002176443436338908,0.2975043953699546,2,True,True,1653,3418.0958768998294,3,False,2022-11-03
CUST_000499,664,0.012661887254224426,0.21590894221731016,2,True,True,1757,1388.2735297987479,2,False,2021-08-06
CUST_000500,642,0.015945947098248463,0.08081753683359066,2,True,True,335,1370.3060214556967,5,False,2023-10-14
CUST_000501,785,0.014425363709405198,0.3136674929778067,1,True,False,1792,2368.5930442151366,1,False,2021-08-20
CUST_000502,588,0.017569107140225488,0.21374939187752012,8,True,True,1325,1521.059124619312,4,False,2025-05-31
CUST_000503,850,0.00442850441061055,0.286879106803426,8,False,True,220,493.8008196005796,2,False,2024-02-20
CUST_000504,819,0.0021719257021119067,0.272956467095767,3,True,True,656,3069.946163823165,4,False,2021-11-16
CUST_000505,767,0.006475732573206822,0.2842863942490894,6,True,False,1882,1071.1364782541125,5,False,2020-07-24
CUST_000506,563,0.00988258585127523,0.29939829863795486,1,False,True,1164,3556.921438167572,2,False,2024-04-17
CUST_000507,724,0.00886540297821833,0.44250135112936995,4,True,True,154,2926.7402421705933,0,False,2021-11-20
CUST_000508,721,0.016560534333766662,0.34530495681995776,0,True,False,986,3013.397399339364,4,False,2020-12-13
CUST_000509,614,0.013832238414844069,0.17632388602813856,8,False,True,1274,394.19727792563367,0,False,2024-02-02
CUST_000510,635,0.01906491579276273,0.3207418007522547,7,False,True,1077,837.7690101359448,1,False,2024-09-04
CUST_000511,720,0.012971563749787064,0.4182710576537797,4,True,False,506,3012.258883510683,1,False,2023-05-24
CUST_000512,658,0.011487250184295947,0.4348367555540822,3,True,True,221,489.7122751438701,4,False,2021-08-09
CUST_000513,666,0.009902884176115359,0.06882469950624792,4,False,True,1092,968.4126141711193,0,False,2022-03-17
CUST_000514,744,0.011576994806258043,0.20239342871584542,8,False,True,281,796.3504574775171,0,False,2024-11-30
CUST_000515,767,0.005004703493743082,0.16204118270861317,6,True,False,748,2633.7281187273015,3,False,2025-06-29
CUST_000516,745,0.007362652956673783,0.3504963055116494,4,False,True,1742,2779.680960275873,3,False,2023-02-19
CUST_000517,704,0.016299410682066064,0.17030987484954735,7,False,True,1386,2279.346059318141,4,False,2022-11-30
CUST_000518,694,0.01777653673991226,0.179801163693164,8,False,False,1800,2838.4132040471522,2,False,2021-03-08
CUST_000519,633,0.004198014959856742,0.4448265584997799,1,False,True,948,2573.3698526303265,2,False,2022-10-30
CUST_000520,723,0.012768206212302308,0.32653127239023594,7,False,True,150,1081.39225411822,4,False,2024-02-04
CUST_000521,625,0.01789201103657973,0.3906250130180526,7,False,True,262,3613.3132152041435,3,False,2021-11-05
CUST_000522,646,0.010422961201654347,0.20875751852692423,1,False,True,1390,2022.0061819134903,5,False,2025-01-28
CUST_000523,638,0.01441457962747544,0.13111056279325753,2,True,True,974,3978.7786737008555,4,False,2023-10-16
CUST_000524,817,0.018818580966280505,0.274529510723749,4,True,False,1213,3373.2625515220766,1,False,2021-02-27
CUST_000525,723,0.013642534642451278,0.13948957849935978,2,True,True,1768,3536.0857485302076,1,False,2022-04-04
CUST_000526,708,0.019157155241714977,0.43461568484064284,3,False,False,1410,1002.9587478655804,5,False,2024-06-10
CUST_000527,661,0.005792585853010625,0.4604188516639818,0,True,True,1504,2497.7945849474327,2,False,2022-05-10
CUST_000528,702,0.013884639288189952,0.40379680358794323,8,True,False,716,3065.071448778338,2,False,2021-12-18
CUST_000529,801,0.010616789948932236,0.2010137364236224,0,True,True,1718,1880.2455285161745,2,False,2024-08-24
CUST_000530,523,0.0038338383359013658,0.3884640730817804,4,True,True,417,2055.3208721860933,0,False,2020-08-29
CUST_000531,666,0.018547070757729593,0.05,1,False,True,625,820.7858638329049,5,False,2020-10-18
CUST_000532,718,0.005971139840643056,0.14156121337447367,3,True,True,791,1370.4939861747155,3,False,2021-08-08
CUST_000533,651,0.005190708148608724,0.29578388120894555,5,True,True,562,1460.801187945987,2,False,2025-06-05
CUST_000534,677,0.013394530388232156,0.2709496455686919,0,True,False,1610,1226.1909159351628,5,False,2023-10-08
CUST_000535,609,0.0014893642518853572,0.18278678842957718,6,True,True,1173,592.9222720073021,0,False,2022-09-22
CUST_000536,834,0.00807485116823774,0.17763239240211562,7,True,False,927,1014.7110799441049,4,False,2021-05-15
CUST_000537,727,0.007707784777710578,0.45776911842730517,8,False,False,509,3162.0042021906756,0,False,2023-01-27
CUST_000538,787,0.0028721735395549662,0.2766133306277863,4,True,False,668,3524.945379296227,3,False,2021-10-27
CUST_000539,596,0.01049171540386079,0.20277546632232948,5,False,False,1165,2240.098815859773,5,False,2025-04-05
CUST_000540,497,0.03654075440351242,0.5644562067343208,4,True,False,236,3832.3997451710497,2,True,2021-03-12
CUST_000541,773,0.008565205793634036,0.4018874692418938,0,True,True,399,3723.162736900729,1,False,2025-06-03
CUST_000542,658,0.012357326739509959,0.37533764589671836,3,True,True,1795,2196.640516017602,4,False,2024-06-11
CUST_000543,735,0.002142231793061273,0.48058168243975846,1,False,False,1358,3691.462018711376,2,False,2025-02-27
CUST_000544,713,0.007882323500177101,0.45625156669039985,1,True,True,711,1256.2864494486412,2,False,2020-07-17
CUST_000545,731,0.017227337685223477,0.344643591731625,4,True,False,519,1954.4347702787288,3,False,2025-05-16
CUST_000546,746,0.00979248939752039,0.2739032231903026,4,False,True,187,2768.1141655235465,5,False,2023-10-26
CUST_000547,710,0.005835288276291889,0.2275962307758897,8,False,False,1235,2257.1031837217874,2,False,2023-12-07
CUST_000548,770,0.018051090116668306,0.30221598658267745,7,False,True,1914,3673.2738113861,3,False,2025-01-14
CUST_000549,555,0.00790149224551781,0.2804921139670142,7,False,True,1165,3626.47347117628,2,False,2021-01-06
CUST_000550,820,0.018912161997915167,0.23602870937686665,3,True,False,367,2877.373590248356,1,False,2020-07-10
CUST_000551,735,0.001090444222814562,0.2380856023050361,0,True,True,722,3605.7322439507943,3,False,2021-04-03
CUST_000552,728,0.0019021574862959443,0.3901510188896436,5,False,False,1483,910.5969915700949,0,False,2021-08-31
CUST_000553,616,0.016163488066229432,0.16785590449618448,6,True,False,1160,2135.2939797480367,1,False,2020-09-24
CUST_000554,850,0.009205733010404268,0.10901261106479584,2,True,False,732,2210.225507640659,0,False,2022-10-20
CUST_000555,698,0.026410789879395394,0.26734608169054597,6,True,True,268,1016.1004973246797,2,True,2023-11-10
CUST_000556,757,0.016144255224104027,0.2892081073210334,0,False,False,818,2132.0016091931448,0,False,2023-04-17
CUST_000557,850,0.006653242998805523,0.25325318807092995,1,True,True,1415,1069.0762538445063,3,False,2021-04-20
CUST_000558,770,0.004216911211026529,0.47948463477371284,7,False,True,1280,1961.6676884241715,4,False,2022-01-08
CUST_000559,709,0.013592422476859028,0.2740916825306881,0,True,True,1190,740.0204156998877,5,False,2024-01-07
CUST_000560,659,0.013144952943749254,0.5307257908644205,8,False,False,987,2607.9276934332734,5,False,2025-03-18
CUST_000561,676,0.0018061937540989844,0.2579126238957203,4,True,True,1020,1715.174174492015,4,False,2024-08-09
CUST_000562,795,0.005678244504817385,0.31574943721145615,5,True,False,777,808.452688454924,0,False,2023-09-13
CUST_000563,729,0.011263294716964117,0.43339400714439297,8,True,True,601,3533.3652964269477,0,False,2022-08-06
CUST_000564,702,0.015232827951936832,0.4105321192487871,0,False,False,758,460.9589901599156,2,False,2023-05-30
CUST_000565,720,0.009936583698736814,0.10997487859412403,3,False,True,1184,3609.3723917676084,2,False,2024-03-01
CUST_000566,796,0.006776619578398012,0.27005068688111894,2,True,True,1414,2762.8742182004303,5,False,2022-08-18
CUST_000567,825,0.007251839855169185,0.17482729676298556,2,False,True,607,306.7419527920823,1,False,2025-05-24
CUST_000568,815,0.009304042045036591,0.2715704462324242,4,True,True,669,2415.54432963613,4,False,2023-11-07
CUST_000569,700,0.0022474065699493416,0.38737047494344456,5,False,True,202,3019.7165609088847,2,False,2021-05-23
CUST_000570,835,0.003292614678579665,0.19918745570764992,3,True,True,1209,3315.7166614493794,4,False,2024-12-12
CUST_000571,806,0.011665586342472223,0.21590341054019008,8,True,True,1969,3093.9771176612594,0,False,2023-04-29
CUST_000572,664,0.002573223299826236,0.37804399620630513,2,True,False,115,3352.7131206010126,5,False,2023-07-22
CUST_000573,817,0.008576793327268333,0.5256001689222346,7,True,True,263,1672.9688540651575,2,False,2025-07-10
CUST_000574,414,0.11874983508906992,0.6568035181949564,4,False,True,867,983.2352885329157,4,True,2021-08-19
CUST_000575,679,0.019894912051727484,0.0761997912941344,2,True,True,200,3211.3095863449994,0,False,2021-02-01
CUST_000576,592,0.0033646677043201547,0.10693908855803883,4,True,True,1589,837.8281033943344,2,False,2020-12-30
CUST_000577,671,0.008707525158422602,0.34470542570968515,6,True,True,1104,1232.555353071386,1,False,2022-10-04
CUST_000578,688,0.011127443335038095,0.10588968741808216,2,True,True,335,1630.2904295650399,3,False,2023-03-03
CUST_000579,688,0.013322442544812012,0.2149077544602848,5,True,True,603,531.7436174378059,5,False,2022-10-16
CUST_000580,564,0.008220969506544676,0.37249953043468914,4,False,False,220,3618.642316625447,5,False,2022-07-31
CUST_000581,569,0.014560899065472858,0.5357020329312605,4,True,True,980,3116.7150906283505,5,False,2023-12-07
CUST_000582,664,0.016967941235404637,0.22188539635475263,6,True,True,1953,2335.4740054094277,0,False,2024-07-17
CUST_000583,763,0.0048419192312695696,0.1230710596803666,2,True,True,1718,390.33593331655555,2,False,2023-05-03
CUST_000584,732,0.011102810859643323,0.27669537205741523,5,False,False,1794,2883.21244700856,1,False,2024-11-02
CUST_000585,552,0.0517324609241549,0.73790909889538,8,True,False,870,1793.2035554931153,2,True,2022-03-27
CUST_000586,698,0.0133941420106008,0.40982863953509907,2,True,True,378,3521.4113900502134,4,False,2025-06-15
CUST_000587,666,0.006946940086489887,0.46794096519740813,6,True,True,1086,882.4320499769204,2,False,2025-03-13
CUST_000588,619,0.014976815832457396,0.15236688765111772,7,True,False,729,3952.3052511677442,0,False,2023-01-31
CUST_000589,602,0.008562626962347577,0.2497009712418435,2,True,False,1899,3918.7863935626515,4,False,2022-05-04
CUST_000590,692,0.012205937323767478,0.3417665700228416,3,False,True,750,1958.8164601664478,1,False,2021-02-18
CUST_000591,793,0.002613430317628819,0.27757888014548104,7,True,True,1421,3179.976227294471,2,False,2024-11-25
CUST_000592,698,0.015964178311667326,0.28468130876233266,2,False,False,1207,3400.5451793523152,0,False,2023-10-15
CUST_000593,731,0.003104670741350328,0.22586397139357892,0,True,True,1539,2007.3442568232258,3,False,2023-02-11
CUST_000594,730,0.019852043054574796,0.13336708893330523,6,True,False,1190,2667.865890676176,1,False,2021-05-22
CUST_000595,460,0.08277482304929089,0.48362219603376755,8,True,True,922,2368.002837272913,4,True,2025-06-25
CUST_000596,703,0.003324658231552616,0.19324902592686977,3,False,False,1910,3298.198194524025,2,False,2021-04-15
CUST_000597,728,0.01861957762227572,0.5332914528475041,5,True,True,1569,866.4117463840508,5,False,2021-03-23
CUST_000598,755,0.017524678316356176,0.5482532255078456,3,True,True,506,3333.5269705074998,4,False,2021-05-28
CUST_000599,645,0.015962255659147717,0.1659787278879517,0,False,True,499,1669.2388390733886,0,False,2021-01-08
CUST_000600,660,0.005542131900613166,0.3232551418919144,3,True,True,1018,3630.136084397505,3,False,2020-07-12
CUST_000601,768,0.0069893348934216195,0.37512408963356797,1,True,False,1984,1046.0792352594017,2,False,2023-06-25
CUST_000602,740,0.01127910399332837,0.28723846790175794,7,True,True,1390,3893.618606223291,1,False,2023-01-02
CUST_000603,640,0.016811992754346528,0.38533301883735893,6,True,True,1254,3119.9050315255104,2,False,2024-01-30
CUST_000604,747,0.00846171152352014,0.4081316394120085,5,True,True,542,2298.7165272655625,3,False,2022-12-09
CUST_000605,680,0.0012229506868868694,0.20276416038750297,5,True,False,1930,3578.2814458858925,2,False,2021-01-01
CUST_000606,782,0.01594314665533711,0.24313934484958738,8,False,False,268,214.98379278406844,0,False,2024-03-13
CUST_000607,727,0.018378947179472947,0.43142051162090944,5,False,True,1195,2859.593288071794,2,False,2020-09-27
CUST_000608,695,0.005914583778359401,0.24642462369698176,7,True,False,179,3916.842849167223,3,False,2025-02-18
CUST_000609,781,0.016763185537428876,0.2159040255753123,0,True,True,1052,3382.8357760066324,5,False,2022-02-13
CUST_000610,607,0.004705210554136269,0.14409243854225554,4,True,False,1750,3309.271051437933,0,False,2025-03-08
CUST_000611,688,0.018678942041236078,0.23444704032229752,4,True,False,1233,3247.310811575674,4,False,2021-01-18
CUST_000612,706,0.004502541815562584,0.3181414359213772,1,True,True,1546,2003.6464214347614,2,False,2022-06-15
CUST_000613,831,0.017525867705051792,0.32514527167874163,5,False,True,1086,661.3804055458374,2,False,2022-06-19
CUST_000614,706,0.007782076576411975,0.16635667678870733,5,True,True,422,472.8290030525444,5,False,2024-03-23
CUST_000615,798,0.013469976276847997,0.44743250472877677,2,True,True,1071,1850.3894204567841,4,False,2024-09-15
CUST_000616,719,0.015608840294694133,0.3775374115714291,7,True,True,548,2112.9091020297465,0,False,2021-02-03
CUST_000617,600,0.01433953971315663,0.24016807034279328,2,True,True,1864,1811.8959881356172,5,False,2024-12-13
CUST_000618,731,0.009254270590170501,0.2446996505531015,6,True,False,469,1803.6579081199927,4,False,2024-03-09
CUST_000619,633,0.01016567268221883,0.1501407135744303,2,True,True,634,865.3371025485012,1,False,2020-08-22
CUST_000620,764,0.010865358204600589,0.3868086672406019,2,True,True,494,2252.5107678649915,5,False,2023-09-29
CUST_000621,624,0.004444319502373809,0.42429846919679415,3,False,True,1418,2048.323365166395,2,False,2022-10-31
CUST_000622,631,0.007986965762925683,0.1541299665543701,5,True,True,1578,435.53888092414877,5,False,2021-08-30
CUST_000623,745,0.005597603313101862,0.19962856184369687,2,False,True,105,3992.2312475842946,0,False,2025-05-29
CUST_000624,631,0.0180815944836971,0.09905159521655682,5,True,True,491,1247.2934314160423,5,False,2024-09-15
CUST_000625,790,0.010417500393294123,0.1855276772419564,4,True,False,1668,3682.246293847615,0,False,2023-07-23
CUST_000626,696,0.008843738124122189,0.47200721955293634,4,True,True,361,3364.743007842179,4,False,2023-12-15
CUST_000627,744,0.005700880061679544,0.24586694639239123,1,False,False,1390,1386.7681600231329,2,False,2025-01-13
CUST_000628,727,0.018195620725634302,0.35289418122922994,4,True,True,515,1165.837373832809,0,False,2025-04-22
CUST_000629,791,0.00270721915308712,0.33061697125724326,2,True,False,1856,2444.857044504214,3,False,2021-01-19
CUST_000630,609,0.003099554628123894,0.05,2,False,True,293,1568.9525090289694,3,False,2021-03-20
CUST_000631,627,0.006908338711360114,0.2736829861996941,7,False,True,1094,3631.5121210163893,5,False,2024-03-04
CUST_000632,649,0.019784484228483296,0.244588266757818,3,True,False,1867,1778.9913587337664,0,False,2025-02-09
CUST_000633,656,0.01658116529759813,0.3462573955179884,6,True,True,250,658.2337540010483,4,False,2025-05-15
CUST_000634,639,0.006909171371495777,0.16413931637073953,5,True,True,774,612.581035536263,2,False,2024-02-25
CUST_000635,572,0.0157502360801638,0.06956771213636101,0,True,True,205,868.3718576213798,3,False,2024-12-17
CUST_000636,683,0.017609212142701867,0.25993759871971894,5,True,True,595,841.8806764883789,2,False,2022-05-15
CUST_000637,651,0.006805261434692632,0.05,7,True,True,900,1132.7137505563278,5,False,2023-09-20
CUST_000638,592,0.0060346786442924075,0.4194085354918304,8,True,True,961,3826.611958099697,2,False,2023-11-28
CUST_000639,708,0.012974120711403598,0.060907841686689695,0,False,False,1574,1523.557874459494,3,False,2021-02-15
CUST_000640,718,0.0012219664154008267,0.13371813872838037,5,False,True,1189,2800.4409668412923,5,False,2024-08-14
CUST_000641,646,0.004568041575570897,0.501387296371724,4,True,False,705,885.8007998716245,1,False,2021-12-15
CUST_000642,729,0.00337738717164171,0.30370981151804965,2,True,True,1256,1684.9714488177328,2,False,2023-03-21
CUST_000643,699,0.013141940455401985,0.1949020773668808,4,True,False,1162,2497.589999462737,0,False,2021-03-15
CUST_000644,745,0.016399950623411513,0.3518191483342232,5,True,False,272,3204.303493456518,0,False,2023-11-20
CUST_000645,684,0.001401031454402907,0.2616364623077437,2,True,True,1691,329.9266750483524,1,False,2020-07-21
CUST_000646,645,0.014779733008967559,0.2614514490815706,3,True,True,1810,1836.556904973816,4,False,2024-12-05
CUST_000647,662,0.006773692170101083,0.20307208706010635,1,False,False,1867,2426.564790694845,3,False,2023-10-20
CUST_000648,672,0.0021217215158250563,0.05,4,True,True,1711,3990.0299376188373,1,False,2022-03-18
CUST_000649,731,0.011894020157140694,0.25273906280277475,1,True,True,1232,2953.2350051316066,5,False,2025-03-20
CUST_000650,686,0.018018869676525922,0.23464042177720165,4,False,False,1788,3245.985374657411,2,False,2020-12-23
CUST_000651,812,0.019374546451411373,0.29023069693783693,4,True,True,582,325.02463802271404,2,False,2021-10-20
CUST_000652,664,0.014285220129526016,0.050661729760861834,6,True,True,749,1147.459320303309,3,False,2023-09-22
CUST_000653,685,0.014686723378293808,0.5225993882170248,5,True,True,635,3387.6223645739738,3,False,2024-09-28
CUST_000654,679,0.004115963457736634,0.35005821418338745,2,True,True,1501,1126.233483825269,0,False,2020-12-28
CUST_000655,726,0.018300227357691705,0.12112672914807232,2,True,True,1412,2592.200873697622,1,False,2021-12-27
CUST_000656,769,0.018844229971346212,0.3852938169515877,6,False,True,1175,3899.519983894881,4,False,2021-10-22
CUST_000657,632,0.014637881690548322,0.33126250804314833,5,True,False,838,521.968164393566,4,False,2024-07-30
CUST_000658,640,0.0018235581091161001,0.2850274390558543,7,True,True,1397,674.8799197422824,5,False,2023-11-23
CUST_000659,689,0.010486484993345646,0.27304243168242265,6,True,True,1077,3593.676860154172,4,False,2023-01-08
CUST_000660,647,0.008888494974569006,0.22863484061857264,5,True,True,461,2364.289246278945,4,False,2021-03-24
CUST_000661,719,0.005250261204016308,0.2445276319659484,7,False,True,403,839.6560211842036,3,False,2022-05-06
CUST_000662,694,0.001022614705522234,0.3252324986500721,1,False,False,869,3181.379307255435,5,False,2023-08-04
CUST_000663,738,0.0064495342382713886,0.3505952966730611,0,True,True,140,360.805911501252,4,False,2022-02-20
CUST_000664,733,0.008387821737400705,0.20062987705798482,1,True,True,310,3879.2507851179494,2,False,2025-02-28
CUST_000665,684,0.01196740507264089,0.35499162988003224,8,True,True,110,3927.1388713961837,1,False,2023-03-30
CUST_000666,850,0.010296051813169876,0.4159196987927495,7,True,True,667,2458.987059008058,2,False,2023-05-09
CUST_000667,798,0.003150994977050535,0.36205437092973103,2,True,True,1617,2665.9594776670033,0,False,2022-11-06
CUST_000668,739,0.015273904894398508,0.3862785705577253,4,True,True,1429,2007.6678013226058,5,False,2023-02-04
