transaction_id,customer_id,amount,transaction_time,channel,merchant_category,merchant_id,location,is_fraud,amount_log,amount_sqrt,hour,day_of_week,is_weekend,is_night,channel_online,channel_mobile,high_amount,very_high_amount,chargeback_risk_score,credit_risk_score,velocity_risk_score,pattern_risk_score,composite_risk_score,is_actual_fraud
TXN_00003735,CUST_00957,21.228460846944376,2025-07-01 17:57:09.597062,online,retail,MERCH_4261,Location_058,False,3.101373487924744,4.607435387169784,17,3,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003736,CUST_01127,190.0042602304816,2024-11-13 09:04:09.597062,in_store,grocery,MERCH_9150,Location_005,False,5.252295732669511,13.784203286025697,9,4,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003737,CUST_01507,105.32060876130386,2024-07-23 01:27:09.597062,mobile,retail,MERCH_2427,Location_056,False,4.666459140134496,10.262582947840366,1,3,0,1,0,1,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003738,CUST_00365,43.18393353399088,2025-04-28 04:44:09.597062,mobile,retail,MERCH_4825,Location_080,False,3.7883612282973496,6.571448358922931,4,2,0,1,0,1,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003739,CUST_00045,191.5112001690562,2024-10-27 00:52:09.597062,mobile,grocery,MERCH_9471,Location_014,False,5.260154334731688,13.838757175738586,0,1,0,1,0,1,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003740,CUST_00020,16.023883118501928,2024-09-25 11:37:09.597062,online,grocery,MERCH_1038,Location_079,False,2.8346172474461637,4.002984276574407,11,4,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003741,CUST_00321,660.5801701519537,2024-10-30 12:41:09.597062,in_store,grocery,MERCH_2095,Location_041,False,6.494631170696743,25.701754223242304,12,4,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003742,CUST_01373,2674.8345514246,2025-06-24 23:01:09.597062,online,gas,MERCH_3153,Location_050,False,7.892016592514864,51.71880268746174,23,3,0,1,1,0,1,0,0.3,0.4,0.5,0.1,0.325,False
TXN_00003743,CUST_00864,77.12058425032882,2025-06-28 16:25:09.597062,in_store,grocery,MERCH_3108,Location_089,False,4.358253584863369,8.781832624818627,16,7,1,0,0,0,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003744,CUST_00081,17.18584751360586,2025-01-04 19:40:09.597062,online,entertainment,MERCH_2508,Location_074,False,2.9006436824454,4.145581685795838,19,7,1,0,1,0,0,0,0.2,0.1,0.2,0.2,0.175,False
TXN_00003745,CUST_00991,88.49450970730696,2024-12-22 06:05:09.597062,in_store,entertainment,MERCH_7884,Location_032,False,4.49417727934675,9.407152050823191,6,1,0,1,0,0,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003746,CUST_00693,245.21291733852047,2024-11-18 05:30:09.597062,in_store,grocery,MERCH_7982,Location_075,False,5.506196679224221,15.659275760344745,5,2,0,1,0,0,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003747,CUST_00184,67.77102668142517,2024-09-25 21:25:09.597062,online,entertainment,MERCH_1689,Location_038,False,4.230782532425266,8.23231599742291,21,4,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003748,CUST_00400,204.08242114852337,2025-04-25 14:01:09.597062,mobile,entertainment,MERCH_6216,Location_088,False,5.323411952719242,14.285741883028804,14,6,1,0,0,1,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003749,CUST_00519,338.28456528857515,2024-12-05 10:19:09.597062,mobile,gas,MERCH_2658,Location_094,False,5.82683918088981,18.392513838205346,10,5,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003750,CUST_01593,156.76133752598102,2025-04-22 04:35:09.597062,online,restaurant,MERCH_9822,Location_085,False,5.0610833690510235,12.520436794536403,4,3,0,1,1,0,0,0,0.2,0.3,0.2,0.1,0.19999999999999998,False
TXN_00003751,CUST_01732,44.90790653836217,2025-03-18 16:10:09.597062,mobile,retail,MERCH_7631,Location_093,False,3.826637357969921,6.701336175596787,16,3,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003752,CUST_01643,150.38961076103556,2024-10-28 02:19:09.597062,mobile,grocery,MERCH_1253,Location_056,False,5.019856717519588,12.26334419157497,2,2,0,1,0,1,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003753,CUST_00476,53.48009033788099,2024-11-27 11:02:09.597062,mobile,grocery,MERCH_1548,Location_026,False,3.9978353200241883,7.3130082960352905,11,4,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003754,CUST_01203,243.1138325880009,2025-02-18 16:31:09.597062,online,retail,MERCH_1433,Location_011,False,5.497634643503319,15.592108022586327,16,3,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003755,CUST_01272,96.88544626490484,2025-05-15 14:04:09.597062,in_store,grocery,MERCH_3759,Location_025,False,4.5837978792915655,9.843040498997494,14,5,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003756,CUST_01946,67.19116654985494,2025-04-14 13:00:09.597062,online,grocery,MERCH_4317,Location_042,False,4.222315033731224,8.197021809770604,13,2,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003757,CUST_00875,112.22287772628364,2024-11-06 09:01:09.597062,in_store,restaurant,MERCH_3503,Location_086,False,4.729358245405127,10.593529993646294,9,4,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003758,CUST_00725,163.69386553107196,2025-05-11 23:42:09.597062,mobile,restaurant,MERCH_4723,Location_009,False,5.104088390169787,12.794290348865465,23,1,0,1,0,1,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003759,CUST_00031,255.88578563100535,2024-07-24 15:09:09.597062,in_store,entertainment,MERCH_5998,Location_019,False,5.548631572226962,15.996430402780657,15,4,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003760,CUST_01759,561.3966242965926,2024-10-25 07:44:09.597062,in_store,restaurant,MERCH_3929,Location_046,False,6.332207338160861,23.69380983076788,7,6,1,0,0,0,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003761,CUST_00075,516.6431175134579,2024-09-18 08:48:09.597062,mobile,restaurant,MERCH_7614,Location_034,False,6.24928604248664,22.729784810100114,8,4,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003762,CUST_01324,191.7576373241216,2025-03-11 23:48:09.597062,in_store,gas,MERCH_8345,Location_061,False,5.2614336346111115,13.84765818917125,23,3,0,1,0,0,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003763,CUST_00878,561.8980859789717,2025-05-25 22:12:09.597062,in_store,grocery,MERCH_6310,Location_053,False,6.333098592178131,23.704389593047356,22,1,0,1,0,0,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003764,CUST_01916,810.9592840166536,2024-09-12 10:05:09.597062,online,retail,MERCH_4674,Location_039,False,6.6994501960678505,28.477346857048563,10,5,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003765,CUST_01562,210.4672985442151,2024-12-06 14:32:09.597062,online,gas,MERCH_9880,Location_030,False,5.354070369719699,14.507491118184946,14,6,1,0,1,0,0,0,0.2,0.1,0.2,0.2,0.175,False
TXN_00003766,CUST_01001,183.0079461115891,2024-08-23 04:16:09.597062,mobile,gas,MERCH_7622,Location_047,False,5.214978942065595,13.528042952015975,4,6,1,1,0,1,0,0,0.1,0.3,0.1,0.2,0.175,False
TXN_00003767,CUST_01379,84.77025675805241,2025-04-12 11:42:09.597062,online,gas,MERCH_9873,Location_060,False,4.451672288562643,9.207076450103605,11,7,1,0,1,0,0,0,0.2,0.1,0.2,0.2,0.175,False
TXN_00003768,CUST_00163,174.8441504776139,2024-07-26 22:43:09.597062,online,restaurant,MERCH_8582,Location_099,False,5.169598094093843,13.222864684992201,22,6,1,1,1,0,0,0,0.2,0.3,0.2,0.2,0.22499999999999998,False
TXN_00003769,CUST_01703,177.5642472636956,2025-05-06 21:02:09.597062,online,grocery,MERCH_9056,Location_027,False,5.184948465109071,13.325323533171552,21,3,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003770,CUST_01685,58.737998024969855,2025-06-03 23:36:09.597062,online,restaurant,MERCH_1265,Location_079,False,4.089968300759583,7.664071895863834,23,3,0,1,1,0,0,0,0.2,0.3,0.2,0.1,0.19999999999999998,False
TXN_00003771,CUST_01122,495.8899582456665,2024-08-11 20:11:09.597062,mobile,entertainment,MERCH_2353,Location_071,False,6.208368589600827,22.268586803963707,20,1,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003772,CUST_01622,109.36500669063513,2024-08-15 14:03:09.597062,online,grocery,MERCH_2673,Location_090,False,4.703793115215971,10.457772549192066,14,5,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003773,CUST_01953,46.77720744967339,2024-08-27 02:06:09.597062,in_store,grocery,MERCH_3410,Location_033,False,3.8665486941802816,6.839386481964109,2,3,0,1,0,0,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003774,CUST_00665,453.5346318390753,2025-03-31 06:53:09.597062,online,gas,MERCH_3632,Location_053,False,6.119274108380371,21.296352547773886,6,2,0,1,1,0,0,0,0.2,0.3,0.2,0.1,0.19999999999999998,False
TXN_00003775,CUST_00456,2664.141728156022,2025-04-19 05:14:09.597062,in_store,retail,MERCH_5408,Location_056,False,7.888012516482688,51.61532454761882,5,7,1,1,0,0,1,0,0.3,0.4,0.5,0.2,0.35,False
TXN_00003776,CUST_00221,504.1503639571538,2024-12-20 12:35:09.597062,mobile,restaurant,MERCH_4582,Location_066,False,6.224856135366709,22.45329294239831,12,6,1,0,0,1,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003777,CUST_01626,92.20347302305706,2025-02-08 12:22:09.597062,mobile,retail,MERCH_7961,Location_086,False,4.534784985193144,9.602263952998639,12,7,1,0,0,1,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003778,CUST_01006,63.44380587798887,2025-06-25 13:22:09.597062,in_store,retail,MERCH_4844,Location_084,False,4.165793617365326,7.96516201203647,13,4,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003779,CUST_00646,37.79933907050468,2025-06-23 15:23:09.597062,online,grocery,MERCH_2973,Location_006,False,3.6584032122187997,6.148116709245579,15,2,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003780,CUST_01443,331.863835345919,2024-12-20 21:35:09.597062,mobile,grocery,MERCH_9512,Location_046,False,5.807733503491763,18.217130271969815,21,6,1,0,0,1,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003781,CUST_00903,50.61779289760204,2025-05-13 11:22:09.597062,mobile,entertainment,MERCH_2017,Location_087,False,3.9438664366464624,7.114618253820934,11,3,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003782,CUST_00683,126.35969059192117,2025-03-12 11:45:09.597062,online,gas,MERCH_2209,Location_046,False,4.847015292695518,11.240982634624126,11,4,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003783,CUST_01517,189.4088474247937,2024-08-02 07:28:09.597062,online,entertainment,MERCH_3159,Location_006,False,5.249173588844875,13.762588689080035,7,6,1,0,1,0,0,0,0.2,0.1,0.2,0.2,0.175,False
TXN_00003784,CUST_00308,182.7337163350832,2025-03-10 14:36:09.597062,in_store,restaurant,MERCH_5942,Location_007,False,5.213487515581506,13.517903548075907,14,2,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003785,CUST_01027,56.10344269226356,2024-09-19 21:55:09.597062,in_store,grocery,MERCH_9850,Location_077,False,4.044864407178317,7.490223140351932,21,5,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003786,CUST_00671,98.43851424802098,2024-07-29 03:08:09.597062,mobile,restaurant,MERCH_4846,Location_084,False,4.5995395059003785,9.921618529656387,3,2,0,1,0,1,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003787,CUST_00702,455.5080340272056,2025-04-28 12:13:09.597062,online,retail,MERCH_6134,Location_011,False,6.123606299063523,21.342634186697893,12,2,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003788,CUST_00123,430.2386926094327,2024-07-31 07:45:09.597062,in_store,restaurant,MERCH_4601,Location_024,False,6.06666174796572,20.742195944726603,7,4,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003789,CUST_01496,192.72957009895825,2025-02-06 19:40:09.597062,mobile,entertainment,MERCH_8107,Location_013,False,5.26646321802324,13.88270759250364,19,5,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003790,CUST_00606,40.42151934056455,2025-07-09 23:44:09.597062,mobile,grocery,MERCH_4563,Location_027,False,3.7238005366216997,6.357792017718459,23,4,0,1,0,1,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003791,CUST_00193,6100.6064260642725,2024-09-28 04:25:09.597062,mobile,grocery,MERCH_6655,Location_094,False,8.71630736402639,78.10637890764283,4,7,1,1,0,1,1,1,0.3,0.4,0.5,0.2,0.35,False
TXN_00003792,CUST_01520,337.53046888312946,2024-10-17 12:04:09.597062,online,gas,MERCH_5734,Location_008,False,5.824614099773119,18.37200231012204,12,5,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003793,CUST_00361,254.55326279537007,2024-08-14 21:53:09.597062,mobile,restaurant,MERCH_7374,Location_097,False,5.543430852870485,15.954725406454669,21,4,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003794,CUST_00248,313.8965089664027,2025-04-04 17:14:09.597062,in_store,grocery,MERCH_9619,Location_086,False,5.752244041879768,17.717124737564014,17,6,1,0,0,0,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003795,CUST_01137,747.1188734493169,2025-01-17 05:59:09.597062,mobile,grocery,MERCH_8065,Location_058,False,6.617561887071443,27.333475326956084,5,6,1,1,0,1,0,0,0.1,0.3,0.1,0.2,0.175,False
TXN_00003796,CUST_01897,1326.4658231409185,2024-07-15 21:45:09.597062,mobile,grocery,MERCH_3525,Location_061,False,7.1910270075047675,36.4206785101667,21,2,0,0,0,1,1,0,0.3,0.1,0.5,0.1,0.25,False
TXN_00003797,CUST_00259,199.90430290919332,2024-10-18 03:54:09.597062,mobile,grocery,MERCH_8901,Location_051,False,5.302828689755751,14.138751815814341,3,6,1,1,0,1,0,0,0.1,0.3,0.1,0.2,0.175,False
TXN_00003798,CUST_01102,175.42215522506424,2024-09-09 10:28:09.597062,mobile,entertainment,MERCH_6304,Location_012,False,5.172879732200078,13.244702911921589,10,2,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003799,CUST_01261,131.04085472676474,2025-05-26 00:37:09.597062,online,retail,MERCH_4407,Location_084,False,4.883111380205216,11.447307750155263,0,2,0,1,1,0,0,0,0.2,0.3,0.2,0.1,0.19999999999999998,False
TXN_00003800,CUST_01023,45.41791346864075,2024-12-26 08:34:09.597062,online,gas,MERCH_2583,Location_064,False,3.8376854508623532,6.7392813762775,8,5,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003801,CUST_01548,61.15262107737059,2024-08-30 21:04:09.597062,in_store,retail,MERCH_7780,Location_050,False,4.129592990476467,7.820014135368976,21,6,1,0,0,0,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003802,CUST_01352,49.55676647769569,2024-12-01 08:31:09.597062,in_store,grocery,MERCH_3931,Location_062,False,3.9230967936339476,7.039656701693321,8,1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003803,CUST_01242,224.3214837910617,2024-08-27 10:32:09.597062,in_store,gas,MERCH_7312,Location_056,False,5.417528199266067,14.977365716008329,10,3,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003804,CUST_01240,143.23967498618688,2025-03-02 13:04:09.597062,in_store,gas,MERCH_8717,Location_099,False,4.971476325607629,11.968277862173274,13,1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003805,CUST_01592,34.28459463350154,2025-06-03 07:02:09.597062,in_store,grocery,MERCH_7745,Location_074,False,3.5634464560348547,5.855304828401468,7,3,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003806,CUST_00480,61.519888308890096,2025-02-27 00:19:09.597062,mobile,restaurant,MERCH_9893,Location_083,False,4.135484719065597,7.843461500440357,0,5,0,1,0,1,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003807,CUST_01643,35.1330595001118,2024-11-07 18:16:09.597062,online,gas,MERCH_3846,Location_002,False,3.5872082218985297,5.92731469555243,18,5,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003808,CUST_01685,333.038932767508,2025-03-20 19:43:09.597062,mobile,entertainment,MERCH_1498,Location_077,False,5.8112575513556886,18.24935431097517,19,5,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003809,CUST_01516,460.24146367068016,2025-05-29 01:45:09.597062,in_store,grocery,MERCH_4748,Location_044,False,6.1339216882364465,21.453239001854246,1,5,0,1,0,0,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003810,CUST_00132,245.86932652224667,2025-06-28 21:02:09.597062,online,grocery,MERCH_8960,Location_048,False,5.508859154215605,15.680220869689517,21,7,1,0,1,0,0,0,0.2,0.1,0.2,0.2,0.175,False
TXN_00003811,CUST_00700,144.3949792996244,2025-03-18 00:25:09.597062,in_store,retail,MERCH_4302,Location_049,False,4.979454034239304,12.01644620092082,0,3,0,1,0,0,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003812,CUST_00431,65.69064563376438,2024-12-29 02:07:09.597062,mobile,grocery,MERCH_7039,Location_072,False,4.200064697715428,8.104976596743779,2,1,0,1,0,1,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003813,CUST_00900,802.482558792132,2025-05-23 16:47:09.597062,in_store,entertainment,MERCH_4807,Location_071,False,6.68895547839827,28.328123107472756,16,6,1,0,0,0,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003814,CUST_01464,248.1797755407788,2025-04-23 12:29:09.597062,mobile,restaurant,MERCH_6650,Location_071,False,5.518174626078831,15.753722593113629,12,4,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003815,CUST_01868,233.2720518438165,2024-07-19 20:59:09.597062,online,restaurant,MERCH_9679,Location_073,False,5.456483054761744,15.273246277193874,20,6,1,0,1,0,0,0,0.2,0.1,0.2,0.2,0.175,False
TXN_00003816,CUST_01242,40.10454836492926,2025-06-04 06:31:09.597062,online,retail,MERCH_5260,Location_054,True,3.7161187811925434,6.332815200598329,6,4,0,1,1,0,0,0,0.2,0.3,0.2,0.1,0.19999999999999998,True
TXN_00003817,CUST_01516,88.50020621140345,2024-12-21 22:06:09.597062,online,entertainment,MERCH_7623,Location_098,False,4.494240929316183,9.407454821119442,22,7,1,1,1,0,0,0,0.2,0.3,0.2,0.2,0.22499999999999998,False
TXN_00003818,CUST_01695,165.1945556180848,2025-07-04 06:12:09.597062,in_store,grocery,MERCH_5122,Location_049,False,5.1131591238708625,12.852803414745157,6,6,1,1,0,0,0,0,0.1,0.3,0.1,0.2,0.175,False
TXN_00003819,CUST_01322,33.98910531703407,2025-02-20 02:43:09.597062,in_store,entertainment,MERCH_9676,Location_058,False,3.5550367363766098,5.830017608638422,2,5,0,1,0,0,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003820,CUST_00171,11.236109381054945,2025-04-04 22:31:09.597062,in_store,retail,MERCH_2811,Location_010,False,2.504391365530734,3.3520306354588922,22,6,1,1,0,0,0,0,0.1,0.3,0.1,0.2,0.175,False
TXN_00003821,CUST_00346,112.11113050527284,2024-10-29 17:47:09.597062,in_store,gas,MERCH_6134,Location_009,False,4.728370791235389,10.588254365346199,17,3,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003822,CUST_00233,50.41354131289146,2025-02-28 00:55:09.597062,in_store,entertainment,MERCH_3644,Location_066,False,3.939901587431499,7.100249383852053,0,6,1,1,0,0,0,0,0.1,0.3,0.1,0.2,0.175,False
TXN_00003823,CUST_00946,106.9802246260112,2025-04-19 17:50:09.597062,mobile,retail,MERCH_1694,Location_070,False,4.681948105043684,10.343124509837983,17,7,1,0,0,1,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003824,CUST_01564,471.54627097265296,2024-12-25 13:06:09.597062,in_store,grocery,MERCH_6217,Location_053,False,6.158135670123616,21.715116186027025,13,4,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003825,CUST_00112,261.22212248198844,2025-01-07 07:37:09.597062,in_store,retail,MERCH_6424,Location_039,False,5.569191940318066,16.16236747763113,7,3,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003826,CUST_00803,126.49287365051124,2025-01-03 15:27:09.597062,mobile,retail,MERCH_4854,Location_054,False,4.848060470099246,11.246905069863052,15,6,1,0,0,1,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003827,CUST_01533,104.18666933099976,2025-05-20 08:51:09.597062,online,grocery,MERCH_9911,Location_080,False,4.6557365748883495,10.207187140980603,8,3,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003828,CUST_00453,80.29536014825364,2025-06-16 08:13:09.597062,mobile,entertainment,MERCH_3211,Location_089,False,4.39808894417798,8.960767832516009,8,2,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003829,CUST_01803,100.83704923798506,2025-05-25 01:20:09.597062,online,gas,MERCH_8719,Location_076,False,4.62337397933984,10.04176524511428,1,1,0,1,1,0,0,0,0.2,0.3,0.2,0.1,0.19999999999999998,False
TXN_00003830,CUST_00327,39.976895741926576,2024-09-14 09:39:09.597062,online,retail,MERCH_4669,Location_005,False,3.7130083893784938,6.3227285045244965,9,7,1,0,1,0,0,0,0.2,0.1,0.2,0.2,0.175,False
TXN_00003831,CUST_00545,48.18557108969717,2025-04-29 06:05:09.597062,online,restaurant,MERCH_7645,Location_028,False,3.895600309951439,6.941582751051605,6,3,0,1,1,0,0,0,0.2,0.3,0.2,0.1,0.19999999999999998,False
TXN_00003832,CUST_00893,260.7227523122451,2024-10-28 15:21:09.597062,online,grocery,MERCH_1764,Location_029,False,5.56728574619355,16.146911540980373,15,2,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003833,CUST_01612,87.31569255495073,2025-04-06 00:10:09.597062,in_store,retail,MERCH_7311,Location_018,False,4.480917810448943,9.344286626326845,0,1,0,1,0,0,0,0,0.1,0.3,0.1,0.1,0.15,False
TXN_00003834,CUST_00069,74.05976028009033,2025-03-29 17:07:09.597062,in_store,entertainment,MERCH_5110,Location_085,False,4.318284599991281,8.605798061777323,17,7,1,0,0,0,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003835,CUST_01633,310.66934583329567,2024-08-11 12:40:09.597062,in_store,entertainment,MERCH_6095,Location_085,False,5.7419428368401935,17.625814756580635,12,1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003836,CUST_00010,322.48835838105657,2024-12-17 00:29:09.597062,online,restaurant,MERCH_7409,Location_035,False,5.779163126836106,17.957960863668696,0,3,0,1,1,0,0,0,0.2,0.3,0.2,0.1,0.19999999999999998,False
TXN_00003837,CUST_00474,147.02590108298597,2024-09-04 20:04:09.597062,online,retail,MERCH_4430,Location_093,False,4.997387265769594,12.125423748594766,20,4,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003838,CUST_00786,296.7012953356207,2025-06-28 05:55:09.597062,mobile,restaurant,MERCH_9420,Location_022,False,5.696090619156439,17.225019458207317,5,7,1,1,0,1,0,0,0.1,0.3,0.1,0.2,0.175,False
TXN_00003839,CUST_00706,108.33799853353752,2025-06-30 17:47:09.597062,mobile,grocery,MERCH_2088,Location_088,False,4.694443988319779,10.408554103886742,17,2,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003840,CUST_01110,60.34018390495104,2025-06-11 08:58:09.597062,online,restaurant,MERCH_2517,Location_051,False,4.116435156806017,7.767894431887642,8,4,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003841,CUST_00738,50.17730628918601,2025-03-02 19:48:09.597062,in_store,entertainment,MERCH_3041,Location_039,False,3.935296197247776,7.083594164630411,19,1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003842,CUST_01844,195.95021927103943,2024-10-02 11:43:09.597062,in_store,entertainment,MERCH_1217,Location_026,False,5.2829510027498285,13.998222003920334,11,4,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,False
TXN_00003843,CUST_00016,189.7327693873916,2025-02-07 18:03:09.597062,in_store,restaurant,MERCH_2637,Location_006,False,5.250873335218913,13.774351868142167,18,6,1,0,0,0,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003844,CUST_00674,114.2006976907627,2024-10-04 02:25:09.597062,online,gas,MERCH_6672,Location_076,False,4.746675804586878,10.686472649605326,2,6,1,1,1,0,0,0,0.2,0.3,0.2,0.2,0.22499999999999998,False
TXN_00003845,CUST_00312,171.96129900273422,2025-05-27 15:04:09.597062,online,grocery,MERCH_1873,Location_084,False,5.153067864285534,13.113401503909435,15,3,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003846,CUST_00074,112.72021869792869,2024-08-02 04:38:09.597062,mobile,gas,MERCH_2304,Location_056,False,4.7337412099073015,10.616977851438172,4,6,1,1,0,1,0,0,0.1,0.3,0.1,0.2,0.175,False
TXN_00003847,CUST_01090,429.78870413167226,2025-02-12 10:04:09.597062,online,entertainment,MERCH_8981,Location_047,False,6.065617724259896,20.731345931503633,10,4,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003848,CUST_01906,224.6029394390744,2025-01-24 13:20:09.597062,mobile,retail,MERCH_1073,Location_057,False,5.418776548967543,14.986758803659797,13,6,1,0,0,1,0,0,0.1,0.1,0.1,0.2,0.125,False
TXN_00003849,CUST_00832,18.13517916536596,2025-01-06 14:08:09.597062,online,gas,MERCH_4702,Location_063,False,2.951528482061736,4.258541906024404,14,2,0,0,1,0,0,0,0.2,0.1,0.2,0.1,0.15,False
TXN_00003850,CUST_00197,150.7829939323071,2024-11-14 23:48:09.597062,online,restaurant,MERCH_5415,Location_081,False,5.022451829254322,12.279372701091335,23,5,0,1,1,0,0,0,0.2,0.3,0.2,0.1,0.19999999999999998,False
TXN_00003851,CUST_01471,267.55623176303146,2025-05-17 16:31:09.597062,online,retail,MERCH_5385,Location_055,False,5.593060321306702,16.357146198620082,16,7,1,0,1,0,0,0,0.2,0.1,0.2,0.2,0.175,False
TXN_00003852,CUST_00694,233.7628933044317,2024-08-09 22:44:09.597062,online,restaurant,MERCH_8798,Location_098,False,5.458576040134684,15.289306501749245,22,6,1,1,1,0,0,0,0.2,0.3,0.2,0.2,0.22499999999999998,False
TXN_00003853,CUST_01326,236.19422377228983,2025-03-12 18:13:09.597062,mobile,gas,MERCH_3139,Location_018,False,5.468879315108217,15.36861164101331,18,4,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,False
